Eaf,Ealf,Eauxf,Eauxf_cs,Eauxf_fw,Eauxf_hs,Eauxf_ve,Eauxf_ww,Ecaf,Edataf,Ef,Ehs_lat_aux,Elf,Eprof,Eref,I_rad,I_sol,QCf,QEf,QHf,Qcdataf,Qcref,Qcs,Qcs_em_ls,Qcs_lat_sys,Qcs_sen,Qcs_sen_incl_em_ls,Qcs_sen_sys,Qcsf,Qcsf_lat,Qhprof,Qhs,Qhs_em_ls,Qhs_lat_sys,Qhs_sen,Qhs_sen_incl_em_ls,Qhs_sen_sys,Qhsf,Qhsf_lat,Qs,Qww,Qwwf,T_ext,T_sky,Ta_re_cs,Ta_re_hs,Ta_sup_cs,Ta_sup_hs,Tcdataf_re,Tcdataf_sup,Tcref_re,Tcref_sup,Tcsf_re,Tcsf_sup,Thsf_re,Thsf_sup,Twwf_re,Twwf_sup,m_ve_inf,m_ve_mech,m_ve_recirculation,m_ve_required,m_ve_window,ma_sup_cs,ma_sup_hs,mcpcsf,mcpdataf,mcphsf,mcpref,mcpwwf,people,rh_ext,system_status,ta_cs_set,ta_hs_set,theta_a,theta_c,theta_m,theta_o,theta_ve_mech,u_wind,ve,w_int
1296.807,3829.133,3.042,0,0,2.721,0,0.321,0,0,3832.175,0,2532.326,0,0,897.803,-203.404,0,21965.703,18133.528,0,0,0,0,0,0,0,0,0,0,0,14631.003,1829.274,0,14631.003,16460.278,14631.003,16882.267,0,342.536,839.563,1251.261,3.000,36.187,0,0,0,0,0,0,0,0,0,0,56.196,68.824,10,60,0.109,0,0,0.062,0.000,0,0,0,0,1336.819,0,25.025,4,78,Radiative heating,,21.545,21.545,17.987,16.654,19.090,3.000,3.500,176.161,0
1218.697,3573.604,3.058,0,0,2.721,0,0.337,0,0,3576.662,0,2354.906,0,0,921.791,-764.697,0,21815.264,18238.602,0,0,0,0,0,0,0,0,0,0,0,14587.449,1858.910,0,14587.449,16446.359,14587.449,16866.339,0,306.266,927.469,1372.263,3.400,36.658,0,0,0,0,0,0,0,0,0,0,56.172,68.789,10,60,0.109,0,0,0.055,0.000,0,0,0,0,1336.819,0,27.445,4,76,Radiative heating,,21.545,21.545,18.030,16.716,19.120,3.400,4.700,157.508,0
726.513,2170.096,3.057,0,0,2.721,0,0.336,0,0,2173.153,0,1443.583,0,0,933.678,-931.663,0,21005.122,18831.969,0,0,0,0,0,0,0,0,0,0,0,15093.439,1942.068,0,15093.439,17035.507,15093.439,17469.676,0,290.651,920.664,1362.293,3.600,36.903,0,0,0,0,0,0,0,0,0,0,57.073,70.141,10,60,0.109,0,0,0.052,0.000,0,0,0,0,1336.819,0,27.246,4,75,Radiative heating,,21.545,21.545,18.054,16.756,19.136,3.600,3.500,149.478,0
882.732,2681.155,3.017,0,0,2.721,0,0.296,0,0,2684.172,0,1798.423,0,0,917.394,-917.394,0,20843.840,18159.667,0,0,0,0,0,0,0,0,0,0,0,14771.846,1882.409,0,14771.846,16654.254,14771.846,17079.543,0,342.536,715.737,1080.124,3.400,36.650,0,0,0,0,0,0,0,0,0,0,56.491,69.268,10,60,0.109,0,0,0.062,0.000,0,0,0,0,1336.819,0,21.602,4,74,Radiative heating,,21.545,21.545,18.081,16.795,19.155,3.400,2.600,176.161,0
882.732,2681.155,3.007,0,0,2.721,0,0.286,0,0,2684.162,0,1798.423,0,0,887.988,-887.988,0,20728.164,18044.002,0,0,0,0,0,0,0,0,0,0,0,14759.439,1845.332,0,14759.439,16604.772,14759.439,17030.465,0,342.536,666.207,1013.537,3.000,36.175,0,0,0,0,0,0,0,0,0,0,56.418,69.157,10,60,0.109,0,0,0.062,0.000,0,0,0,0,1336.819,0,20.271,4,76,Radiative heating,,21.545,21.545,18.095,16.821,19.165,3.000,2.600,176.161,0
1218.697,3573.604,2.982,0,0,2.721,0,0.261,0,0,3576.585,0,2354.906,0,0,845.003,-845.003,0,21038.073,17461.487,0,0,0,0,0,0,0,0,0,0,0,14430.477,1746.522,0,14430.477,16176.999,14430.477,16594.571,0,306.266,555.990,866.916,2.300,35.445,0,0,0,0,0,0,0,0,0,0,55.763,68.176,10,60,0.109,0,0,0.055,0.000,0,0,0,0,1336.819,0,17.338,4,82,Radiative heating,,21.545,21.545,18.103,16.839,19.170,2.300,2.400,157.508,0
1179.643,3445.839,3.026,0,0,2.721,0,0.305,0,0,3448.865,0,2266.196,0,0,838.894,-838.894,0,21210.955,17762.090,0,0,0,0,0,0,0,0,0,0,0,14457.179,1741.799,0,14457.179,16198.978,14457.179,16617.524,0,321.880,760.917,1144.566,2.200,35.347,0,0,0,0,0,0,0,0,0,0,55.797,68.228,10,60,0.110,0,0,0.058,0.000,0,0,0,0,1336.819,0,22.891,4,83,Radiative heating,,21.545,21.545,18.110,16.852,19.175,2.200,1.100,165.538,0
1179.643,3445.839,3.065,0,0,2.721,0,0.344,0,0,3448.904,0,2266.196,0,0,835.202,-835.202,0,21509.803,18060.899,0,0,0,0,0,0,0,0,0,0,0,14476.264,1736.205,0,14476.264,16212.468,14476.264,16631.770,0,269.995,965.844,1429.129,2.100,35.290,0,0,0,0,0,0,0,0,0,0,55.819,68.260,10,60,0.110,0,0,0.049,0.000,0,0,0,0,1336.819,0,28.583,3,86,Radiative heating,,21.545,21.545,18.115,16.860,19.178,2.100,0.300,138.855,0
1179.643,3445.839,3.067,0,0,2.721,0,0.346,0,0,3448.906,0,2266.196,0,0,822.918,-822.918,0,21537.898,18088.992,0,0,0,0,0,0,0,0,0,0,0,14498.407,1723.262,0,14498.407,16221.669,14498.407,16642.024,0,269.995,978.226,1446.968,1.900,35.079,0,0,0,0,0,0,0,0,0,0,55.834,68.283,10,60,0.110,0,0,0.049,0.000,0,0,0,0,1336.819,0,28.939,3,88,Radiative heating,,21.545,21.545,18.115,16.864,19.178,1.900,0.100,138.855,0
609.349,1786.802,3.025,0,0,2.721,0,0.304,0,0,1789.827,0,1177.453,0,0,821.974,-821.974,0,20479.642,18689.815,0,0,0,0,0,0,0,0,0,0,0,15298.101,1810.194,0,15298.101,17108.295,15298.101,17552.055,0,269.995,755.339,1137.760,1.800,35.063,0,0,0,0,0,0,0,0,0,0,57.196,70.326,10,60,0.110,0,0,0.049,0.000,0,0,0,0,1336.819,0,22.755,3,93,Radiative heating,,21.545,21.545,18.094,16.845,19.164,1.800,0.300,138.855,0
609.349,1786.802,2.982,0,0,2.721,0,0.261,0,0,1789.784,0,1177.453,0,0,814.437,-814.437,0,20239.281,18449.498,0,0,0,0,0,0,0,0,0,0,0,15329.218,1805.812,0,15329.218,17135.030,15329.218,17579.914,0,337.494,557.218,869.583,1.700,34.910,0,0,0,0,0,0,0,0,0,0,57.237,70.388,10,60,0.110,0,0,0.061,0.000,0,0,0,0,1336.819,0,17.392,4,91,Radiative heating,,21.545,21.545,18.081,16.827,19.155,1.700,0.200,173.568,0
609.349,1786.802,2.916,0,0,2.721,0,0.195,0,0,1789.717,0,1177.453,0,0,811.150,-811.150,0,20001.418,18211.701,0,0,0,0,0,0,0,0,0,0,0,15397.340,1805.810,0,15397.340,17203.150,15397.340,17650.235,0,337.494,309.565,561.466,1.600,34.838,0,0,0,0,0,0,0,0,0,0,57.341,70.545,10,60,0.110,0,0,0.061,0.000,0,0,0,0,1336.819,0,11.229,4,94,Radiative heating,,21.545,21.545,18.067,16.808,19.145,1.600,0.700,173.568,0
153.114,459.572,14.373,0,0,14.203,0,0.170,0,0,473.945,0,306.459,0,0,807.903,-807.903,0,19403.037,18929.092,0,0,0,0,0,0,0,0,0,0,0,16094.982,1879.313,0,16094.982,17974.295,16094.982,18441.872,0,337.494,235.270,487.220,1.500,34.767,0,0,0,0,0,0,0,0,0,0,58.508,72.303,10,60,0.110,0,0,0.061,0.000,0,0,0,0,1336.819,0,9.744,4,97,Radiative heating,,21.545,21.545,18.037,16.773,19.124,1.500,0.400,173.568,0
153.114,459.572,14.313,0,0,14.203,0,0.110,0,0,473.885,0,306.459,0,0,705.949,-705.949,0,19734.295,19260.409,0,0,0,0,0,0,0,0,0,0,0,16507.942,1808.033,0,16507.942,18315.975,16507.942,18799.342,0,337.494,99.061,461.067,0.000,32.909,0,0,0,0,0,0,0,0,0,0,59.030,73.093,10,60,0.110,0,0,0.061,0.000,0,0,0,0,1336.819,0,9.221,4,99,Radiative heating,,21.545,21.545,17.976,16.709,19.083,0.000,1.200,173.568,0
153.114,459.572,14.281,0,0,14.203,0,0.078,0,0,473.853,0,306.459,0,0,806.874,-806.874,0,19817.414,19343.560,0,0,0,0,0,0,0,0,0,0,0,16344.622,1908.461,0,16344.622,18253.083,16344.622,18727.912,0,337.494,49.530,615.648,1.500,34.658,0,0,0,0,0,0,0,0,0,0,58.926,72.935,10,60,0.110,0,0,0.061,0.000,0,0,0,0,1336.819,0,12.313,4,92,Radiative heating,,21.545,21.545,17.975,16.684,19.082,1.500,0.600,173.568,0
153.114,459.572,14.242,0,0,14.203,0,0.039,0,0,473.814,0,306.459,0,0,798.879,-798.879,0,20005.486,19531.672,0,0,0,0,0,0,0,0,0,0,0,16452.371,1904.262,0,16452.371,18356.632,16452.371,18835.078,0,337.494,12.383,696.594,1.300,34.516,0,0,0,0,0,0,0,0,0,0,59.082,73.172,10,60,0.110,0,0,0.061,0.000,0,0,0,0,1336.819,0,13.932,4,97,Radiative heating,,21.545,21.545,17.954,16.656,19.067,1.300,0.300,173.568,0
153.114,459.572,14.242,0,0,14.203,0,0.039,0,0,473.814,0,306.459,0,0,814.334,-814.334,0,20050.757,19576.943,0,0,0,0,0,0,0,0,0,0,0,16478.277,1924.067,0,16478.277,18402.344,16478.277,18881.056,0,337.494,12.383,695.886,1.500,34.767,0,0,0,0,0,0,0,0,0,0,59.149,73.273,10,60,0.110,0,0,0.061,0.000,0,0,0,0,1336.819,0,13.918,4,97,Radiative heating,,21.545,21.545,17.942,16.636,19.059,1.500,0.800,173.568,0
153.114,459.572,14.258,0,0,14.203,0,0.055,0,0,473.830,0,306.459,0,0,814.236,-814.236,0,20127.322,19653.491,0,0,0,0,0,0,0,0,0,0,0,16529.570,1930.057,0,16529.570,18459.627,16529.570,18939.830,0,337.494,24.765,713.662,1.500,34.754,0,0,0,0,0,0,0,0,0,0,59.235,73.402,10,60,0.110,0,0,0.061,0.000,0,0,0,0,1336.819,0,14.273,4,97,Radiative heating,,21.545,21.545,17.929,16.617,19.050,1.500,0.300,173.568,0
153.114,459.572,14.443,0,0,14.203,0,0.240,0,0,474.015,0,306.459,0,0,824.451,-824.451,0,20207.657,19733.642,0,0,0,0,0,0,0,0,0,0,0,16554.971,1941.578,0,16554.971,18496.548,16554.971,18977.247,0,337.494,470.539,756.395,1.600,34.920,0,0,0,0,0,0,0,0,0,0,59.289,73.485,10,60,0.110,0,0,0.061,0.000,0,0,0,0,1336.819,0,15.128,4,98,Radiative heating,,21.545,21.545,17.920,16.603,19.044,1.600,0.300,173.568,0
609.349,1786.802,14.591,0,0,14.203,0,0.388,0,0,1801.392,0,1177.453,0,0,831.368,-831.368,0,21922.404,20121.012,0,0,0,0,0,0,0,0,0,0,0,15979.131,1882.373,0,15979.131,17861.505,15979.131,18325.250,0,269.995,1225.879,1795.762,1.700,35.032,0,0,0,0,0,0,0,0,0,0,58.337,72.045,10,60,0.110,0,0,0.049,0.000,0,0,0,0,1336.819,0,35.915,3,98,Radiative heating,,21.545,21.545,17.929,16.606,19.050,1.700,0.100,138.855,0
1218.697,3573.604,3.083,0,0,2.721,0,0.362,0,0,3576.687,0,2354.906,0,0,826.980,-822.562,0,22509.247,18932.560,0,0,0,0,0,0,0,0,0,0,0,15133.714,1782.782,0,15133.714,16916.495,15133.714,17355.705,0,254.381,1070.482,1576.855,1.700,34.964,0,0,0,0,0,0,0,0,0,0,56.904,69.887,10,60,0.110,0,0,0.046,0.000,0,0,0,0,1336.819,0,31.537,3,95,Radiative heating,,21.545,21.545,17.953,16.630,19.066,1.700,0.000,130.825,0
726.513,2170.096,14.549,0,0,14.203,0,0.346,0,0,2184.645,0,1443.583,0,0,828.131,-719.932,0,21653.979,19469.333,0,0,0,0,0,0,0,0,0,0,0,15709.281,1858.848,0,15709.281,17568.129,15709.281,18023.816,0,238.767,976.999,1445.517,1.800,35.008,0,0,0,0,0,0,0,0,0,0,57.894,71.376,10,60,0.110,0,0,0.043,0.000,0,0,0,0,1336.819,0,28.910,3,91,Radiative heating,,21.545,21.545,17.955,16.640,19.068,1.800,0.000,122.794,0
882.732,2681.155,3.045,0,0,2.721,0,0.324,0,0,2684.201,0,1798.423,0,0,860.948,-540.570,0,21530.244,18846.043,0,0,0,0,0,0,0,0,0,0,0,15275.696,1848.819,0,15275.696,17124.515,15275.696,17566.545,0,290.651,858.751,1279.498,2.300,35.582,0,0,0,0,0,0,0,0,0,0,57.217,70.358,10,60,0.109,0,0,0.053,0.000,0,0,0,0,1336.819,0,25.590,4,88,Radiative heating,,21.545,21.545,17.985,16.672,19.089,2.300,0.000,149.478,0
882.732,2681.155,3.049,0,0,2.721,0,0.328,0,0,2684.204,0,1798.423,0,0,883.580,-493.891,0,21348.634,18664.430,0,0,0,0,0,0,0,0,0,0,0,15068.137,1857.635,0,15068.137,16925.772,15068.137,17360.971,0,342.536,876.711,1303.460,2.700,36.003,0,0,0,0,0,0,0,0,0,0,56.912,69.898,10,60,0.109,0,0,0.062,0.000,0,0,0,0,1336.819,0,26.069,4,84,Radiative heating,,21.545,21.545,18.018,16.712,19.111,2.700,0.300,176.161,0
1296.807,3829.133,3.042,0,0,2.721,0,0.321,0,0,3832.175,0,2532.326,0,0,905.321,-702.444,0,21682.625,17850.450,0,0,0,0,0,0,0,0,0,0,0,14385.674,1798.602,0,14385.674,16184.275,14385.674,16599.189,0,342.536,839.563,1251.261,3.000,36.408,0,0,0,0,0,0,0,0,0,0,55.770,68.187,10,60,0.109,0,0,0.062,0.000,0,0,0,0,1336.819,0,25.025,4,86,Radiative heating,,21.545,21.545,18.060,16.763,19.141,3.000,0.200,176.161,0
1218.697,3573.604,3.058,0,0,2.721,0,0.337,0,0,3576.662,0,2354.906,0,0,921.616,-895.204,0,21560.826,17984.164,0,0,0,0,0,0,0,0,0,0,0,14381.730,1815.237,0,14381.730,16196.968,14381.730,16611.393,0,306.266,927.469,1372.771,3.200,36.728,0,0,0,0,0,0,0,0,0,0,55.788,68.214,10,60,0.109,0,0,0.055,0.000,0,0,0,0,1336.819,0,27.455,4,88,Radiative heating,,21.545,21.545,18.090,16.807,19.161,3.200,0.900,157.508,0
726.513,2170.096,3.057,0,0,2.721,0,0.336,0,0,2173.153,0,1443.583,0,0,920.643,-920.643,0,20807.937,18634.784,0,0,0,0,0,0,0,0,0,0,0,14953.218,1887.369,0,14953.218,16840.588,14953.218,17271.481,0,290.651,920.664,1363.303,3.200,36.742,0,0,0,0,0,0,0,0,0,0,56.778,69.698,10,60,0.109,0,0,0.052,0.000,0,0,0,0,1336.819,0,27.266,4,89,Radiative heating,,21.545,21.545,18.100,16.829,19.168,3.200,2.000,149.478,0
882.732,2681.155,3.017,0,0,2.721,0,0.296,0,0,2684.172,0,1798.423,0,0,894.592,-894.592,0,20733.713,18049.541,0,0,0,0,0,0,0,0,0,0,0,14720.028,1823.201,0,14720.028,16543.229,14720.028,16968.177,0,342.536,715.737,1081.364,2.800,36.307,0,0,0,0,0,0,0,0,0,0,56.325,69.018,10,60,0.109,0,0,0.062,0.000,0,0,0,0,1336.819,0,21.627,4,92,Radiative heating,,21.545,21.545,18.111,16.848,19.176,2.800,1.200,176.161,0
882.732,2681.155,3.007,0,0,2.721,0,0.286,0,0,2684.162,0,1798.423,0,0,893.967,-893.967,0,20613.002,17928.840,0,0,0,0,0,0,0,0,0,0,0,14673.820,1817.478,0,14673.820,16491.298,14673.820,16914.912,0,342.536,666.207,1013.929,2.800,36.307,0,0,0,0,0,0,0,0,0,0,56.245,68.898,10,60,0.109,0,0,0.062,0.000,0,0,0,0,1336.819,0,20.279,4,93,Radiative heating,,21.545,21.545,18.122,16.864,19.183,2.800,0.300,176.161,0
1218.697,3573.604,2.982,0,0,2.721,0,0.261,0,0,3576.585,0,2354.906,0,0,848.007,-848.007,0,20933.900,17357.314,0,0,0,0,0,0,0,0,0,0,0,14346.429,1728.456,0,14346.429,16074.885,14346.429,16490.225,0,306.266,555.990,867.089,2.200,35.525,0,0,0,0,0,0,0,0,0,0,55.605,67.941,10,60,0.110,0,0,0.055,0.000,0,0,0,0,1336.819,0,17.342,4,91,Radiative heating,,21.545,21.545,18.127,16.875,19.187,2.200,0.700,157.508,0
1179.643,3445.839,3.026,0,0,2.721,0,0.305,0,0,3448.865,0,2266.196,0,0,874.560,-874.560,0,21020.522,17571.657,0,0,0,0,0,0,0,0,0,0,0,14258.534,1757.825,0,14258.534,16016.359,14258.534,16428.175,0,321.880,760.917,1143.483,2.700,35.989,0,0,0,0,0,0,0,0,0,0,55.511,67.800,10,60,0.109,0,0,0.058,0.000,0,0,0,0,1336.819,0,22.870,4,83,Radiative heating,,21.545,21.545,18.146,16.896,19.200,2.700,0.300,165.538,0
1179.643,3445.839,3.065,0,0,2.721,0,0.344,0,0,3448.904,0,2266.196,0,0,877.440,-877.440,0,21279.556,17830.653,0,0,0,0,0,0,0,0,0,0,0,14236.772,1755.142,0,14236.772,15991.914,14236.772,16403.101,0,269.995,965.844,1427.551,2.700,36.058,0,0,0,0,0,0,0,0,0,0,55.473,67.744,10,60,0.109,0,0,0.049,0.000,0,0,0,0,1336.819,0,28.551,3,87,Radiative heating,,21.545,21.545,18.158,16.913,19.208,2.700,0.100,138.855,0
1179.643,3445.839,3.067,0,0,2.721,0,0.346,0,0,3448.906,0,2266.196,0,0,862.188,-862.188,0,21279.894,17830.988,0,0,0,0,0,0,0,0,0,0,0,14235.301,1738.783,0,14235.301,15974.083,14235.301,16385.615,0,269.995,978.226,1445.373,2.500,35.806,0,0,0,0,0,0,0,0,0,0,55.447,67.704,10,60,0.109,0,0,0.049,0.000,0,0,0,0,1336.819,0,28.907,3,87,Radiative heating,,21.545,21.545,18.164,16.925,19.212,2.500,0.200,138.855,0
609.349,1786.802,3.025,0,0,2.721,0,0.304,0,0,1789.827,0,1177.453,0,0,850.657,-850.657,0,20197.832,18408.005,0,0,0,0,0,0,0,0,0,0,0,15012.091,1825.252,0,15012.091,16837.343,15012.091,17271.537,0,269.995,755.339,1136.468,2.400,35.612,0,0,0,0,0,0,0,0,0,0,56.778,69.698,10,60,0.109,0,0,0.049,0.000,0,0,0,0,1336.819,0,22.729,3,84,Radiative heating,,21.545,21.545,18.148,16.914,19.201,2.400,0.200,138.855,0
609.349,1786.802,2.982,0,0,2.721,0,0.261,0,0,1789.784,0,1177.453,0,0,841.801,-841.801,0,19952.993,18163.209,0,0,0,0,0,0,0,0,0,0,0,15046.139,1812.757,0,15046.139,16858.896,15046.139,17294.493,0,337.494,557.218,868.716,2.200,35.443,0,0,0,0,0,0,0,0,0,0,56.812,69.750,10,60,0.110,0,0,0.061,0.000,0,0,0,0,1336.819,0,17.374,4,87,Radiative heating,,21.545,21.545,18.137,16.900,19.194,2.200,0.900,173.568,0
609.349,1786.802,2.916,0,0,2.721,0,0.195,0,0,1789.717,0,1177.453,0,0,816.822,-816.822,0,19752.561,17962.844,0,0,0,0,0,0,0,0,0,0,0,15167.005,1794.681,0,15167.005,16961.686,15167.005,17401.644,0,337.494,309.565,561.200,1.800,34.994,0,0,0,0,0,0,0,0,0,0,56.972,69.989,10,60,0.110,0,0,0.061,0.000,0,0,0,0,1336.819,0,11.224,4,89,Radiative heating,,21.545,21.545,18.118,16.879,19.181,1.800,0.900,173.568,0
153.114,459.572,14.373,0,0,14.203,0,0.170,0,0,473.945,0,306.459,0,0,814.011,-814.011,0,19143.566,18669.621,0,0,0,0,0,0,0,0,0,0,0,15847.838,1875.243,0,15847.838,17723.081,15847.838,18182.787,0,337.494,235.270,486.833,1.800,34.926,0,0,0,0,0,0,0,0,0,0,58.128,71.729,10,60,0.110,0,0,0.061,0.000,0,0,0,0,1336.819,0,9.737,4,87,Radiative heating,,21.545,21.545,18.089,16.845,19.161,1.800,0.200,173.568,0
153.114,459.572,14.313,0,0,14.203,0,0.110,0,0,473.885,0,306.459,0,0,803.550,-803.550,0,19266.703,18792.818,0,0,0,0,0,0,0,0,0,0,0,16001.138,1868.355,0,16001.138,17869.493,16001.138,18334.344,0,337.494,99.061,458.473,1.500,34.713,0,0,0,0,0,0,0,0,0,0,58.350,72.065,10,60,0.110,0,0,0.061,0.000,0,0,0,0,1336.819,0,9.169,4,94,Radiative heating,,21.545,21.545,18.060,16.807,19.140,1.500,0.300,173.568,0
153.114,459.572,14.281,0,0,14.203,0,0.078,0,0,473.853,0,306.459,0,0,763.520,-763.520,0,19637.078,19163.225,0,0,0,0,0,0,0,0,0,0,0,16227.081,1845.936,0,16227.081,18073.017,16227.081,18545.886,0,337.494,49.530,617.339,0.900,33.972,0,0,0,0,0,0,0,0,0,0,58.660,72.533,10,60,0.110,0,0,0.061,0.000,0,0,0,0,1336.819,0,12.347,4,95,Radiative heating,,21.545,21.545,18.020,16.759,19.113,0.900,0.200,173.568,0
153.114,459.572,14.242,0,0,14.203,0,0.039,0,0,473.814,0,306.459,0,0,724.581,-724.581,0,19961.089,19487.275,0,0,0,0,0,0,0,0,0,0,0,16478.018,1827.414,0,16478.018,18305.432,16478.018,18787.142,0,337.494,12.383,700.133,0.300,33.232,0,0,0,0,0,0,0,0,0,0,59.012,73.066,10,60,0.110,0,0,0.061,0.000,0,0,0,0,1336.819,0,14.003,4,96,Radiative heating,,21.545,21.545,17.975,16.703,19.082,0.300,0.800,173.568,0
153.114,459.572,14.242,0,0,14.203,0,0.039,0,0,473.814,0,306.459,0,0,706.348,-706.348,0,20177.305,19703.490,0,0,0,0,0,0,0,0,0,0,0,16686.157,1827.552,0,16686.157,18513.710,16686.157,19002.295,0,337.494,12.383,701.195,0.000,32.855,0,0,0,0,0,0,0,0,0,0,59.325,73.540,10,60,0.110,0,0,0.061,0.000,0,0,0,0,1336.819,0,14.024,4,96,Radiative heating,,21.545,21.545,17.932,16.645,19.052,0.000,0.300,173.568,0
153.114,459.572,14.258,0,0,14.203,0,0.055,0,0,473.830,0,306.459,0,0,682.013,-682.013,0,20433.481,19959.650,0,0,0,0,0,0,0,0,0,0,0,16919.701,1822.993,0,16919.701,18742.694,16919.701,19239.206,0,337.494,24.765,720.444,-0.400,32.366,0,0,0,0,0,0,0,0,0,0,59.669,74.061,10,60,0.111,0,0,0.062,0.000,0,0,0,0,1336.819,0,14.409,4,96,Radiative heating,,21.545,21.545,17.885,16.583,19.020,-0.400,0.800,173.568,0
153.114,459.572,14.443,0,0,14.203,0,0.240,0,0,474.015,0,306.459,0,0,664.119,-664.119,0,20702.490,20228.475,0,0,0,0,0,0,0,0,0,0,0,17140.160,1824.492,0,17140.160,18964.652,17140.160,19468.473,0,337.494,470.539,760.002,-0.700,31.989,0,0,0,0,0,0,0,0,0,0,60.000,74.563,10,60,0.111,0,0,0.062,0.000,0,0,0,0,1336.819,0,15.200,4,96,Radiative heating,,21.545,21.545,17.839,16.521,18.988,-0.700,0.300,173.568,0
609.349,1786.802,14.591,0,0,14.203,0,0.388,0,0,1801.392,0,1177.453,0,0,649.421,-649.421,0,22616.749,20815.356,0,0,0,0,0,0,0,0,0,0,0,16749.579,1768.708,0,16749.579,18518.287,16749.579,19011.181,0,269.995,1225.879,1804.176,-0.900,31.670,0,0,0,0,0,0,0,0,0,0,59.338,73.559,10,60,0.111,0,0,0.049,0.000,0,0,0,0,1336.819,0,36.084,3,93,Radiative heating,,21.545,21.545,17.810,16.475,18.968,-0.900,0.300,138.855,0
1218.697,3573.604,14.565,0,0,14.203,0,0.362,0,0,3588.169,0,2354.906,0,0,635.331,-476.172,0,23373.468,19785.299,0,0,0,0,0,0,0,0,0,0,0,16046.587,1681.076,0,16046.587,17727.663,16046.587,18200.404,0,254.381,1070.482,1584.896,-1.100,31.379,0,0,0,0,0,0,0,0,0,0,58.154,71.768,10,60,0.111,0,0,0.047,0.000,0,0,0,0,1336.819,0,31.698,3,91,Radiative heating,,21.545,21.545,17.801,16.453,18.962,-1.100,0.700,130.825,0
726.513,2170.096,14.549,0,0,14.203,0,0.346,0,0,2184.645,0,1443.583,0,0,650.037,202.286,0,22493.471,20308.826,0,0,0,0,0,0,0,0,0,0,0,16612.984,1754.284,0,16612.984,18367.267,16612.984,18856.141,0,238.767,976.999,1452.685,-0.900,31.643,0,0,0,0,0,0,0,0,0,0,59.113,73.218,10,60,0.111,0,0,0.044,0.000,0,0,0,0,1336.819,0,29.054,3,92,Radiative heating,,21.545,21.545,17.788,16.436,18.953,-0.900,0.600,122.794,0
882.732,2681.155,14.527,0,0,14.203,0,0.324,0,0,2695.683,0,1798.423,0,0,704.681,954.431,0,22241.007,19545.324,0,0,0,0,0,0,0,0,0,0,0,16028.673,1762.827,0,16028.673,17791.500,16028.673,18260.580,0,290.651,858.751,1284.744,0.100,32.638,0,0,0,0,0,0,0,0,0,0,58.242,71.902,10,60,0.110,0,0,0.053,0.000,0,0,0,0,1336.819,0,25.695,4,83,Radiative heating,,21.545,21.545,17.827,16.468,18.979,0.100,0.200,149.478,0
882.732,2681.155,14.531,0,0,14.203,0,0.328,0,0,2695.686,0,1798.423,0,0,745.962,1307.590,0,21935.283,19239.597,0,0,0,0,0,0,0,0,0,0,0,15696.006,1777.890,0,15696.006,17473.896,15696.006,17931.529,0,342.536,876.711,1308.068,0.800,33.424,0,0,0,0,0,0,0,0,0,0,57.758,71.171,10,60,0.110,0,0,0.062,0.000,0,0,0,0,1336.819,0,26.161,4,77,Radiative heating,,21.545,21.545,17.873,16.522,19.012,0.800,0.700,176.161,0
1296.807,3829.133,3.042,0,0,2.721,0,0.321,0,0,3832.175,0,2532.326,0,0,786.179,534.943,0,22276.474,18444.299,0,0,0,0,0,0,0,0,0,0,0,15008.320,1744.742,0,15008.320,16753.062,15008.320,17189.292,0,342.536,839.563,1255.007,1.400,34.189,0,0,0,0,0,0,0,0,0,0,56.655,69.514,10,60,0.110,0,0,0.062,0.000,0,0,0,0,1336.819,0,25.100,4,78,Radiative heating,,21.545,21.545,17.922,16.581,19.045,1.400,0.300,176.161,0
1218.697,3573.604,3.058,0,0,2.721,0,0.337,0,0,3576.662,0,2354.906,0,0,802.306,-416.423,0,22266.585,18689.924,0,0,0,0,0,0,0,0,0,0,0,15096.773,1778.430,0,15096.773,16875.203,15096.773,17313.341,0,306.266,927.469,1376.583,1.700,34.523,0,0,0,0,0,0,0,0,0,0,56.841,69.792,10,60,0.110,0,0,0.055,0.000,0,0,0,0,1336.819,0,27.532,4,77,Radiative heating,,21.545,21.545,17.945,16.617,19.061,1.700,0.800,157.508,0
726.513,2170.096,14.539,0,0,14.203,0,0.336,0,0,2184.635,0,1443.583,0,0,812.070,-799.167,0,21578.511,19393.876,0,0,0,0,0,0,0,0,0,0,0,15705.240,1866.705,0,15705.240,17571.945,15705.240,18027.290,0,290.651,920.664,1366.586,1.900,34.719,0,0,0,0,0,0,0,0,0,0,57.899,71.384,10,60,0.110,0,0,0.053,0.000,0,0,0,0,1336.819,0,27.332,4,74,Radiative heating,,21.545,21.545,17.949,16.630,19.064,1.900,0.600,149.478,0
882.732,2681.155,3.017,0,0,2.721,0,0.296,0,0,2684.172,0,1798.423,0,0,803.294,-803.294,0,21476.528,18792.356,0,0,0,0,0,0,0,0,0,0,0,15434.827,1826.372,0,15434.827,17261.199,15434.827,17708.925,0,342.536,715.737,1083.431,1.800,34.568,0,0,0,0,0,0,0,0,0,0,57.428,70.676,10,60,0.110,0,0,0.062,0.000,0,0,0,0,1336.819,0,21.669,4,72,Radiative heating,,21.545,21.545,17.961,16.645,19.072,1.800,1.100,176.161,0
