SCRIPT,LOCATOR_METHOD,WORKSHEET,VARIABLE,DESCRIPTION,UNIT,VALUES,TYPE,COLOR,FILE_NAME
optimization,get_optimization_substations_total_file,,Qcs_sys_MWhyr,TODO,TODO,TODO,float,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,Qcs_sys_scu_MWhyr,TODO,TODO,TODO,float,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,Qcs_sys_scu0_kW,TODO,TODO,TODO,float,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,Qcs_sys0_kW,TODO,TODO,TODO,float,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,Qcs0_kW,TODO,TODO,TODO,float,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,QH_sys_MWhyr,TODO,TODO,TODO,float,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,QH_sys0_kW,TODO,TODO,TODO,float,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,Qhpro_sys_MWhyr,TODO,TODO,TODO,float,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,Qhpro_sys0_kW,TODO,TODO,TODO,float,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,Qhs_dis_ls_MWhyr,TODO,TODO,TODO,float,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,Qhs_dis_ls0_kW,TODO,TODO,TODO,float,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,Qhs_em_ls_MWhyr,TODO,TODO,TODO,float,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,Qhs_em_ls0_kW,TODO,TODO,TODO,float,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,Qhs_lat_ahu_MWhyr,TODO,TODO,TODO,,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,Qhs_lat_ahu0_kW,TODO,TODO,TODO,,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,Qhs_lat_aru_MWhyr,TODO,TODO,TODO,,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,Qhs_lat_aru0_kW,TODO,TODO,TODO,,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,Qhs_lat_sys_MWhyr,TODO,TODO,TODO,float,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,Qhs_lat_sys0_kW,TODO,TODO,TODO,float,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,Qhs_MWhyr,TODO,TODO,TODO,float,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,Qhs_sen_ahu_MWhyr,TODO,TODO,TODO,float,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,Qhs_sen_ahu0_kW,TODO,TODO,TODO,float,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,Qhs_sen_aru_MWhyr,TODO,TODO,TODO,float,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,Qhs_sen_aru0_kW,TODO,TODO,TODO,float,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,Qhs_sen_shu_MWhyr,TODO,TODO,TODO,float,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,Qhs_sen_shu0_kW,TODO,TODO,TODO,float,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,Qhs_sen_sys_MWhyr,TODO,TODO,TODO,float,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,Qhs_sen_sys0_kW,TODO,TODO,TODO,float,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,Qhs_sys_ahu_MWhyr,TODO,TODO,TODO,float,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,Qhs_sys_ahu0_kW,TODO,TODO,TODO,float,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,Qhs_sys_aru_MWhyr,TODO,TODO,TODO,float,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,Qhs_sys_aru0_kW,TODO,TODO,TODO,float,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,Qhs_sys_MWhyr,TODO,TODO,TODO,float,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,Qhs_sys_shu_MWhyr,TODO,TODO,TODO,float,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,Qhs_sys_shu0_kW,TODO,TODO,TODO,float,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,Qhs_sys0_kW,TODO,TODO,TODO,float,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,Qhs0_kW,TODO,TODO,TODO,float,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,Qww_MWhyr,TODO,TODO,TODO,float,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,Qww_sys_MWhyr,TODO,TODO,TODO,float,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,Qww_sys0_kW,TODO,TODO,TODO,float,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,Qww0_kW,TODO,TODO,TODO,float,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,SOLAR_hs_MWhyr,TODO,TODO,TODO,float,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,SOLAR_hs0_kW,TODO,TODO,TODO,float,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,SOLAR_ww_MWhyr,TODO,TODO,TODO,float,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,SOLAR_ww0_kW,TODO,TODO,TODO,float,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,Unnamed: 0,TODO,TODO,TODO,long,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,WOOD_hs_MWhyr,TODO,TODO,TODO,float,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,WOOD_hs0_kW,TODO,TODO,TODO,float,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,WOOD_ww_MWhyr,TODO,TODO,TODO,float,black,outputs/data/optimization/substations/Total_DH_111111111.csv
optimization,get_optimization_substations_total_file,,WOOD_ww0_kW,TODO,TODO,TODO,float,black,outputs/data/optimization/substations/Total_DH_111111111.csv
sewage_potential,get_sewage_heat_potential,,mww_zone_kWperC,TODO,TODO,TODO,float,black,outputs/data/potentials/Sewage_heat_potential.csv
sewage_potential,get_sewage_heat_potential,,Qsw_kW,TODO,TODO,TODO,float,black,outputs/data/potentials/Sewage_heat_potential.csv
sewage_potential,get_sewage_heat_potential,,T_in_HP_C,TODO,TODO,TODO,float,black,outputs/data/potentials/Sewage_heat_potential.csv
sewage_potential,get_sewage_heat_potential,,T_in_sw_C,TODO,TODO,TODO,float,black,outputs/data/potentials/Sewage_heat_potential.csv
sewage_potential,get_sewage_heat_potential,,T_out_HP_C,TODO,TODO,TODO,float,black,outputs/data/potentials/Sewage_heat_potential.csv
sewage_potential,get_sewage_heat_potential,,T_out_sw_C,TODO,TODO,TODO,float,black,outputs/data/potentials/Sewage_heat_potential.csv
sewage_potential,get_sewage_heat_potential,,Ts_C,TODO,TODO,TODO,float,black,outputs/data/potentials/Sewage_heat_potential.csv
shallow_geothermal_potential,get_geothermal_potential,,Area_avail_m2,TODO,TODO,TODO,float,black,outputs/data/potentials/Shallow_geothermal_potential.csv
shallow_geothermal_potential,get_geothermal_potential,,QGHP_kW,TODO,TODO,TODO,float,black,outputs/data/potentials/Shallow_geothermal_potential.csv
shallow_geothermal_potential,get_geothermal_potential,,Ts_C,TODO,TODO,TODO,float,black,outputs/data/potentials/Shallow_geothermal_potential.csv
photovoltaic,PV_results,,Area_PV_m2,Total area of investigated collector.,[m2],{0.0...n},float,black,outputs/data/potentials/solar/b001_pv.csv
photovoltaic,PV_results,,Date,Date and time in hourly steps.,[datetime],{yyyy-mm-dd hh:mm:ss-Z},date,black,outputs/data/potentials/solar/b001_pv.csv
photovoltaic,PV_results,,E_PV_gen_kWh,Total electricity generated by the collector.,[kWh],{0.0...n},float,black,outputs/data/potentials/solar/b001_pv.csv
photovoltaic,PV_results,,PV_roofs_top_E_kWh,Electricity production from photovoltaic panels on roof tops,kWh,{0.0...n},float,yellow,outputs/data/potentials/solar/b001_pv.csv
photovoltaic,PV_results,,PV_roofs_top_m2,Collector surface area on roof tops.,[kWh],{0.0...n},float,black,outputs/data/potentials/solar/b001_pv.csv
photovoltaic,PV_results,,PV_walls_east_E_kWh,Electricity production from photovoltaic panels on east facades,kWh,{0.0...n},float,purple,outputs/data/potentials/solar/b001_pv.csv
photovoltaic,PV_results,,PV_walls_east_m2,Collector surface area on east facades.,[kWh],{0.0...n},float,black,outputs/data/potentials/solar/b001_pv.csv
photovoltaic,PV_results,,PV_walls_north_E_kWh,Electricity production from photovoltaic panels on north facades,kWh,{0.0...n},float,orange,outputs/data/potentials/solar/b001_pv.csv
photovoltaic,PV_results,,PV_walls_north_m2,Collector surface area on north facades.,[kWh],{0.0...n},float,black,outputs/data/potentials/solar/b001_pv.csv
photovoltaic,PV_results,,PV_walls_south_E_kWh,Electricity production from photovoltaic panels on south facades,kWh,{0.0...n},float,red,outputs/data/potentials/solar/b001_pv.csv
photovoltaic,PV_results,,PV_walls_south_m2,Collector surface area on south facades.,[kWh],{0.0...n},float,black,outputs/data/potentials/solar/b001_pv.csv
photovoltaic,PV_results,,PV_walls_west_E_kWh,Electricity production from photovoltaic panels on west facades,kWh,{0.0...n},float,brown,outputs/data/potentials/solar/b001_pv.csv
photovoltaic,PV_results,,PV_walls_west_m2,West facing wall collector surface area.,[kWh],{0.0...n},float,black,outputs/data/potentials/solar/b001_pv.csv
photovoltaic,PV_results,,radiation_kWh,Total radiatiative potential.,[kWh],{0.0...n},float,black,outputs/data/potentials/solar/b001_pv.csv
photovoltaic,PV_metadata_results,,area_installed_module_m2,The area of the building suface covered by one solar panel,[m2],{0.0...n},float,black,outputs/data/potentials/solar/b001_pv_sensors.csv
photovoltaic,PV_metadata_results,,AREA_m2,Surface area.,[m2],{0.0...n},float,black,outputs/data/potentials/solar/b001_pv_sensors.csv
photovoltaic,PV_metadata_results,,array_spacing_m,Spacing between solar arrays.,[m],{0.0...n},float,black,outputs/data/potentials/solar/b001_pv_sensors.csv
photovoltaic,PV_metadata_results,,B_deg,Tilt angle of the installed solar panels,[deg],{0.0...n},float,black,outputs/data/potentials/solar/b001_pv_sensors.csv
photovoltaic,PV_metadata_results,,BUILDING,Unique building ID. It must start with a letter.,[-],alphanumeric,string,black,outputs/data/potentials/solar/b001_pv_sensors.csv
photovoltaic,PV_metadata_results,,CATB,Category according to the tilt angle of the panel,[-],{0...n},int,black,outputs/data/potentials/solar/b001_pv_sensors.csv
photovoltaic,PV_metadata_results,,CATGB,Category according to the annual radiation on the panel surface,[-],{0...n},int,black,outputs/data/potentials/solar/b001_pv_sensors.csv
photovoltaic,PV_metadata_results,,CATteta_z,Category according to the surface azimuth of the panel,[-],{0...n},int,black,outputs/data/potentials/solar/b001_pv_sensors.csv
photovoltaic,PV_metadata_results,,intersection,TODO,TODO,TODO,TYPE,black,outputs/data/potentials/solar/B001_PV_sensors.csv
photovoltaic,PV_metadata_results,,orientation,Orientation of the surface (north/east/south/west/top),[-],{north...},string,black,outputs/data/potentials/solar/b001_pv_sensors.csv
photovoltaic,PV_metadata_results,,SURFACE,Unique surface ID for each building exterior surface.,[-],{srf0...srfn},string,black,outputs/data/potentials/solar/b001_pv_sensors.csv
photovoltaic,PV_metadata_results,,surface,Unique surface ID for each building exterior surface.,[-],{srf0...srfn},string,black,outputs/data/potentials/solar/b001_pv_sensors.csv
photovoltaic,PV_metadata_results,,surface_azimuth_deg,Azimuth angle of the panel surface e.g. south facing = 180 deg,[deg],{0.0...n},float,black,outputs/data/potentials/solar/b001_pv_sensors.csv
photovoltaic,PV_metadata_results,,tilt_deg,Tilt angle of roof or walls,[deg],{0.0...n},float,black,outputs/data/potentials/solar/b001_pv_sensors.csv
photovoltaic,PV_metadata_results,,total_rad_Whm2,Total radiatiative potential of a given surfaces area.,[Wh/m2],{0.0...n},float,black,outputs/data/potentials/solar/b001_pv_sensors.csv
photovoltaic,PV_metadata_results,,TYPE,Surface typology.,[-],{walls/windows/roofs},string,black,outputs/data/potentials/solar/b001_pv_sensors.csv
photovoltaic,PV_metadata_results,,type_orientation,Concatenated surface type and orientation.,[-],{type_orientation},string,black,outputs/data/potentials/solar/b001_pv_sensors.csv
photovoltaic,PV_metadata_results,,Xcoor,Describes the position of the x vector.,[-],{0.0...n},float,black,outputs/data/potentials/solar/b001_pv_sensors.csv
photovoltaic,PV_metadata_results,,Xdir,Directional scalar of the x vector.,[-],{-1...1},float,black,outputs/data/potentials/solar/b001_pv_sensors.csv
photovoltaic,PV_metadata_results,,Ycoor,Describes the position of the y vector.,[-],{0.0...n},float,black,outputs/data/potentials/solar/b001_pv_sensors.csv
photovoltaic,PV_metadata_results,,Ydir,Directional scalar of the y vector.,[-],{-1...1},float,black,outputs/data/potentials/solar/b001_pv_sensors.csv
photovoltaic,PV_metadata_results,,Zcoor,Describes the position of the z vector.,[-],{0.0...n},float,black,outputs/data/potentials/solar/b001_pv_sensors.csv
photovoltaic,PV_metadata_results,,Zdir,Directional scalar of the z vector.,[-],{-1...1},float,black,outputs/data/potentials/solar/b001_pv_sensors.csv
photovoltaic-thermal,PVT_results,,Area_PVT_m2,Total area of investigated collector.,[m2],{0.0...n},float,black,outputs/data/potentials/solar/b001_pvt.csv
photovoltaic-thermal,PVT_results,,Date,Date and time in hourly steps.,[datetime],{yyyy-mm-dd hh:mm:ss-Z},date,black,outputs/data/potentials/solar/b001_pvt.csv
photovoltaic-thermal,PVT_results,,E_PVT_gen_kWh,Total electricity generated by the collector.,[kWh],{0.0...n},float,black,outputs/data/potentials/solar/b001_pvt.csv
photovoltaic-thermal,PVT_results,,Eaux_PVT_kWh,Auxiliary electricity consumed by the collector.,[kWh],{0.0...n},float,black,outputs/data/potentials/solar/b001_pvt.csv
photovoltaic-thermal,PVT_results,,mcp_PVT_kWperC,Capacity flow rate (mass flow* specific heat capacity) of the hot water delivered by the collector.,[kW/Cap],{0.0...n},float,black,outputs/data/potentials/solar/b001_pvt.csv
photovoltaic-thermal,PVT_results,,PVT_roofs_top_E_kWh,Electricity production from photovoltaic-thermal panels on roof tops,kWh,{0.0...n},float,yellow,outputs/data/potentials/solar/b001_pvt.csv
photovoltaic-thermal,PVT_results,,PVT_roofs_top_m2,Collector surface area on roof tops.,[kWh],{0.0...n},float,black,outputs/data/potentials/solar/b001_pvt.csv
photovoltaic-thermal,PVT_results,,PVT_roofs_top_Q_kWh,Heat production from photovoltaic-thermal panels on roof tops,kWh,{0.0...n},float,yellow_light,outputs/data/potentials/solar/b001_pvt.csv
photovoltaic-thermal,PVT_results,,PVT_walls_east_E_kWh,Electricity production from photovoltaic-thermal panels on east facades,kWh,{0.0...n},float,purple,outputs/data/potentials/solar/b001_pvt.csv
photovoltaic-thermal,PVT_results,,PVT_walls_east_m2,Collector surface area on east facades.,[kWh],{0.0...n},float,black,outputs/data/potentials/solar/b001_pvt.csv
photovoltaic-thermal,PVT_results,,PVT_walls_east_Q_kWh,Heat production from photovoltaic-thermal panels on east facades,kWh,{0.0...n},float,purple_light,outputs/data/potentials/solar/b001_pvt.csv
photovoltaic-thermal,PVT_results,,PVT_walls_north_E_kWh,Electricity production from photovoltaic-thermal panels on north facades,kWh,{0.0...n},float,orange,outputs/data/potentials/solar/b001_pvt.csv
photovoltaic-thermal,PVT_results,,PVT_walls_north_m2,Collector surface area on north facades.,[kWh],{0.0...n},float,black,outputs/data/potentials/solar/b001_pvt.csv
photovoltaic-thermal,PVT_results,,PVT_walls_north_Q_kWh,Heat production from photovoltaic-thermal panels on north facades,kWh,{0.0...n},float,orange_light,outputs/data/potentials/solar/b001_pvt.csv
photovoltaic-thermal,PVT_results,,PVT_walls_south_E_kWh,Electricity production from photovoltaic-thermal panels on south facades,kWh,{0.0...n},float,red,outputs/data/potentials/solar/b001_pvt.csv
photovoltaic-thermal,PVT_results,,PVT_walls_south_m2,Collector surface area on south facades.,[kWh],{0.0...n},float,black,outputs/data/potentials/solar/b001_pvt.csv
photovoltaic-thermal,PVT_results,,PVT_walls_south_Q_kWh,Heat production from photovoltaic-thermal panels on south facades,kWh,{0.0...n},float,red_light,outputs/data/potentials/solar/b001_pvt.csv
photovoltaic-thermal,PVT_results,,PVT_walls_west_E_kWh,Electricity production from photovoltaic-thermal panels on west facades,kWh,{0.0...n},float,brown,outputs/data/potentials/solar/b001_pvt.csv
photovoltaic-thermal,PVT_results,,PVT_walls_west_m2,West facing wall collector surface area.,[m2],{0.0...n},float,black,outputs/data/potentials/solar/b001_pvt.csv
photovoltaic-thermal,PVT_results,,PVT_walls_west_Q_kWh,Heat production from photovoltaic-thermal panels on west facades,kWh,{0.0...n},float,brown_light,outputs/data/potentials/solar/b001_pvt.csv
photovoltaic-thermal,PVT_results,,Q_PVT_gen_kWh,Total heat generated by the collector.,[kWh],{0.0...n},float,black,outputs/data/potentials/solar/b001_pvt.csv
photovoltaic-thermal,PVT_results,,Q_PVT_l_kWh,Collector heat loss.,[kWh],{0.0...n},float,black,outputs/data/potentials/solar/b001_pvt.csv
photovoltaic-thermal,PVT_results,,radiation_kWh,Total radiatiative potential.,[kWh],{0.0...n},float,black,outputs/data/potentials/solar/b001_pvt.csv
photovoltaic-thermal,PVT_results,,T_PVT_re_C,Collector heating supply temperature.,[C],{0.0...n},float,black,outputs/data/potentials/solar/b001_pvt.csv
photovoltaic-thermal,PVT_results,,T_PVT_sup_C,Collector heating supply temperature.,[C],{0.0...n},float,black,outputs/data/potentials/solar/b001_pvt.csv
photovoltaic-thermal,PVT_metadata_results,,area_installed_module_m2,The area of the building suface covered by one solar panel,[m2],{0.0...n},float,black,outputs/data/potentials/solar/b001_pvt_sensors.csv
photovoltaic-thermal,PVT_metadata_results,,AREA_m2,Surface area.,[m2],{0.0...n},float,black,outputs/data/potentials/solar/b001_pvt_sensors.csv
photovoltaic-thermal,PVT_metadata_results,,array_spacing_m,Spacing between solar arrays.,[m],{0.0...n},float,black,outputs/data/potentials/solar/b001_pvt_sensors.csv
photovoltaic-thermal,PVT_metadata_results,,B_deg,Tilt angle of the installed solar panels,[deg],{0.0...n},float,black,outputs/data/potentials/solar/b001_pvt_sensors.csv
photovoltaic-thermal,PVT_metadata_results,,BUILDING,Unique building ID. It must start with a letter.,[-],alphanumeric,string,black,outputs/data/potentials/solar/b001_pvt_sensors.csv
photovoltaic-thermal,PVT_metadata_results,,CATB,Category according to the tilt angle of the panel,[-],{0...n},int,black,outputs/data/potentials/solar/b001_pvt_sensors.csv
photovoltaic-thermal,PVT_metadata_results,,CATGB,Category according to the annual radiation on the panel surface,[-],{0...n},int,black,outputs/data/potentials/solar/b001_pvt_sensors.csv
photovoltaic-thermal,PVT_metadata_results,,CATteta_z,Category according to the surface azimuth of the panel,[-],{0...n},int,black,outputs/data/potentials/solar/b001_pvt_sensors.csv
photovoltaic_thermal,PVT_metadata_results,,intersection,TODO,TODO,TODO,TYPE,black,outputs/data/potentials/solar/B001_PVT_sensors.csv
photovoltaic-thermal,PVT_metadata_results,,orientation,Orientation of the surface (north/east/south/west/top),[-],{north...},string,black,outputs/data/potentials/solar/b001_pvt_sensors.csv
photovoltaic-thermal,PVT_metadata_results,,SURFACE,Unique surface ID for each building exterior surface.,[-],{srf0...srfn},string,black,outputs/data/potentials/solar/b001_pvt_sensors.csv
photovoltaic-thermal,PVT_metadata_results,,surface,Unique surface ID for each building exterior surface.,[-],{srf0...srfn},string,black,outputs/data/potentials/solar/b001_pvt_sensors.csv
photovoltaic-thermal,PVT_metadata_results,,surface_azimuth_deg,Azimuth angle of the panel surface e.g. south facing = 180 deg,[deg],{0.0...n},float,black,outputs/data/potentials/solar/b001_pvt_sensors.csv
photovoltaic-thermal,PVT_metadata_results,,tilt_deg,Tilt angle of roof or walls,[deg],{0.0...n},float,black,outputs/data/potentials/solar/b001_pvt_sensors.csv
photovoltaic-thermal,PVT_metadata_results,,total_rad_Whm2,Total radiatiative potential of a given surfaces area.,[Wh/m2],{0.0...n},float,black,outputs/data/potentials/solar/b001_pvt_sensors.csv
photovoltaic-thermal,PVT_metadata_results,,TYPE,Surface typology.,[-],{walls/windows/roofs},string,black,outputs/data/potentials/solar/b001_pvt_sensors.csv
photovoltaic-thermal,PVT_metadata_results,,type_orientation,Concatenated surface type and orientation.,[-],{type_orientation},string,black,outputs/data/potentials/solar/b001_pvt_sensors.csv
photovoltaic-thermal,PVT_metadata_results,,Xcoor,Describes the position of the x vector.,[-],{0.0...n},float,black,outputs/data/potentials/solar/b001_pvt_sensors.csv
photovoltaic-thermal,PVT_metadata_results,,Xdir,Directional scalar of the x vector.,[-],{-1...1},float,black,outputs/data/potentials/solar/b001_pvt_sensors.csv
photovoltaic-thermal,PVT_metadata_results,,Ycoor,Describes the position of the y vector.,[-],{0.0...n},float,black,outputs/data/potentials/solar/b001_pvt_sensors.csv
photovoltaic-thermal,PVT_metadata_results,,Ydir,Directional scalar of the y vector.,[-],{-1...1},float,black,outputs/data/potentials/solar/b001_pvt_sensors.csv
photovoltaic-thermal,PVT_metadata_results,,Zcoor,Describes the position of the z vector.,[-],{0.0...n},float,black,outputs/data/potentials/solar/b001_pvt_sensors.csv
photovoltaic-thermal,PVT_metadata_results,,Zdir,Directional scalar of the z vector.,[-],{-1...1},float,black,outputs/data/potentials/solar/b001_pvt_sensors.csv
solar-collector,SC_results,,Area_SC_m2,TODO,TODO,TODO,TODO,black,outputs/data/potentials/solar/b001_sc_et.csv
solar-collector,SC_results,,Date,Date and time in hourly steps.,[datetime],{yyyy-mm-dd hh:mm:ss-Z},date,black,outputs/data/potentials/solar/b001_sc_et.csv
solar-collector,SC_results,,Eaux_SC_kWh,TODO,TODO,TODO,TODO,black,outputs/data/potentials/solar/b001_sc_et.csv
solar-collector,SC_results,,mcp_SC_kWperC,TODO,TODO,TODO,TODO,black,outputs/data/potentials/solar/b001_sc_et.csv
solar-collector,SC_results,,Q_SC_gen_kWh,TODO,TODO,TODO,TODO,black,outputs/data/potentials/solar/b001_sc_et.csv
solar-collector,SC_results,,Q_SC_l_kWh,TODO,TODO,TODO,TODO,black,outputs/data/potentials/solar/b001_sc_et.csv
solar-collector,SC_results,,radiation_kWh,Total radiatiative potential.,[kWh],{0.0...n},float,black,outputs/data/potentials/solar/b001_sc_et.csv
solar-collector,SC_results,,SC_roofs_top_m2,TODO,TODO,TODO,TODO,black,outputs/data/potentials/solar/b001_sc_et.csv
solar-collector,SC_results,,SC_roofs_top_Q_kWh,TODO,TODO,TODO,TODO,black,outputs/data/potentials/solar/b001_sc_et.csv
solar-collector,SC_results,,SC_walls_east_m2,TODO,TODO,TODO,TODO,black,outputs/data/potentials/solar/b001_sc_et.csv
solar-collector,SC_results,,SC_walls_east_Q_kWh,TODO,TODO,TODO,TODO,black,outputs/data/potentials/solar/b001_sc_et.csv
solar-collector,SC_results,,SC_walls_north_m2,TODO,TODO,TODO,TODO,black,outputs/data/potentials/solar/b001_sc_et.csv
solar-collector,SC_results,,SC_walls_north_Q_kWh,TODO,TODO,TODO,TODO,black,outputs/data/potentials/solar/b001_sc_et.csv
solar-collector,SC_results,,SC_walls_south_m2,TODO,TODO,TODO,TODO,black,outputs/data/potentials/solar/b001_sc_et.csv
solar-collector,SC_results,,SC_walls_south_Q_kWh,TODO,TODO,TODO,TODO,black,outputs/data/potentials/solar/b001_sc_et.csv
solar-collector,SC_results,,SC_walls_west_m2,TODO,TODO,TODO,TODO,black,outputs/data/potentials/solar/b001_sc_et.csv
solar-collector,SC_results,,SC_walls_west_Q_kWh,TODO,TODO,TODO,TODO,black,outputs/data/potentials/solar/b001_sc_et.csv
solar-collector,SC_results,,T_SC_re_C,TODO,TODO,TODO,TODO,black,outputs/data/potentials/solar/b001_sc_et.csv
solar-collector,SC_results,,T_SC_sup_C,TODO,TODO,TODO,TODO,black,outputs/data/potentials/solar/b001_sc_et.csv
solar-collector,SC_metadata_results,,area_installed_module_m2,The area of the building suface covered by one solar panel,[m2],{0.0...n},float,black,outputs/data/potentials/solar/b001_sc_et_sensors.csv
solar-collector,SC_metadata_results,,AREA_m2,Surface area.,[m2],{0.0...n},float,black,outputs/data/potentials/solar/b001_sc_et_sensors.csv
solar-collector,SC_metadata_results,,array_spacing_m,Spacing between solar arrays.,[m],{0.0...n},float,black,outputs/data/potentials/solar/b001_sc_et_sensors.csv
solar-collector,SC_metadata_results,,B_deg,Tilt angle of the installed solar panels,[deg],{0.0...n},float,black,outputs/data/potentials/solar/b001_sc_et_sensors.csv
solar-collector,SC_metadata_results,,BUILDING,Unique building ID. It must start with a letter.,[-],alphanumeric,string,black,outputs/data/potentials/solar/b001_sc_et_sensors.csv
solar-collector,SC_metadata_results,,CATB,Category according to the tilt angle of the panel,[-],{0...n},int,black,outputs/data/potentials/solar/b001_sc_et_sensors.csv
solar-collector,SC_metadata_results,,CATGB,Category according to the annual radiation on the panel surface,[-],{0...n},int,black,outputs/data/potentials/solar/b001_sc_et_sensors.csv
solar-collector,SC_metadata_results,,CATteta_z,Category according to the surface azimuth of the panel,[-],{0...n},int,black,outputs/data/potentials/solar/b001_sc_et_sensors.csv
solar_collector,SC_metadata_results,,intersection,TODO,TODO,TODO,TYPE,black,outputs/data/potentials/solar/B001_SC_ET_sensors.csv
solar-collector,SC_metadata_results,,orientation,Orientation of the surface (north/east/south/west/top),[-],{north...},string,black,outputs/data/potentials/solar/b001_sc_et_sensors.csv
solar-collector,SC_metadata_results,,SURFACE,Unique surface ID for each building exterior surface.,[-],{srf0...srfn},string,black,outputs/data/potentials/solar/b001_sc_et_sensors.csv
solar-collector,SC_metadata_results,,surface,Unique surface ID for each building exterior surface.,[-],{srf0...srfn},string,black,outputs/data/potentials/solar/b001_sc_et_sensors.csv
solar-collector,SC_metadata_results,,surface_azimuth_deg,Azimuth angle of the panel surface e.g. south facing = 180 deg,[deg],{0.0...n},float,black,outputs/data/potentials/solar/b001_sc_et_sensors.csv
solar-collector,SC_metadata_results,,tilt_deg,Tilt angle of roof or walls,[deg],{0.0...n},float,black,outputs/data/potentials/solar/b001_sc_et_sensors.csv
solar-collector,SC_metadata_results,,total_rad_Whm2,Total radiatiative potential of a given surfaces area.,[Wh/m2],{0.0...n},float,black,outputs/data/potentials/solar/b001_sc_et_sensors.csv
