ID,UUID,name,ID_recycling,recycling_method,density,unit,UBP_total,UBP_production,UBP_recycling,overall_energy_total,overall_energy_production,overall_energy_production_in_process,overall_energy_prodution_in_material,overall_recycling,renewable_energy_total,renewable_energy_production,renewable_energy_production_in_process,renewable_energy_prodution_in_material,renewable_recycling,unrenewable_energy_total,unrenewable_energy_production,unrenewable_energy_production_in_process,unrenewable_energy_prodution_in_material,unrenewable_recycling,GHG_emission_total,GHG_emission_production,GHG_emission_recycling,biogenic_carbon_in_product,,
07.017,55C3FB36-27C5-40BB-B51C-715C9F2984FE,"Sperrholz/Multiplex, UF-gebunden, Trockenbereich",91.145,"Entsorgung, Spanplatte, 10% Bindemittel",500,kg,"2,140","2,030",106,14.7,14.6,9.71,4.89,0.104,10,10,5.85,4.15,0.00624,4.7,4.6,3.86,0.741,0.0977,0.948,0.868,0.0798,0.41,"Bois lamellé / multiplex, colle UF, zone sèche","Élimination, plaque de serrage, agent liant 10 %"
07.019,134906e4-dbd4-42e3-828c-e819fea6a651,"Stabschichtholz, Buche",,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bois lamellé-collé en hêtre,
07.019.01,9b25432d-40ef-4f3b-8c5b-7104ad4b6d52,"Stabschichtholz, Buche, fagus",91.175.01,"Entsorgung, Stabschichtholz, Buche, fagus",700,kg,"1,010",926,84.4,11.3,11.2,6.02,5.18,0.114,9.46,9.46,4.36,5.1,0.00691,1.86,1.75,1.67,0.0833,0.108,0.367,0.306,0.0615,0.477,"Bois lamellé-collé en hêtre, fagus","Élimination, bois lamellé-collé, hêtre, fagus"
08.001,21330D47-1D7A-36C8-7F0E-CB11F4CB2767,2-Komponenten Klebstoff,91.146,"Entsorgung, Kleb-, Dichtstoffe, Anstriche","1,500",kg,"10,100","9,910",236,24.6,24.6,24.6,0,0.0581,0.355,0.353,0.353,0,0.00225,24.3,24.2,24.2,0,0.0558,4.84,4.65,0.187,0,Colle bicomposant,"Élimination, colles, produits d'étanchéité, peintures"
08.002,CA0CC8C0-0CF0-4DE4-A9E8-C3B416365119,Heissbitumen,91.146,"Entsorgung, Kleb-, Dichtstoffe, Anstriche","1,000",kg,"2,040","1,800",236,15,15,3.48,11.5,0.0581,0.0665,0.0643,0.0643,0,0.00225,15,14.9,3.41,11.5,0.0558,1.09,0.906,0.187,0,"Masse bitumeuse, chaude","Élimination, colles, produits d'étanchéité, peintures"
08.003,9831C103-3AC5-439B-9BF1-3C1976328C98,Kautschukdichtungsmasse,91.146,"Entsorgung, Kleb-, Dichtstoffe, Anstriche",1500,kg,"6,870","6,630",236,24.7,24.7,16.5,8.14,0.0581,0.296,0.294,0.294,0,0.00225,24.4,24.4,16.2,8.14,0.0558,2.42,2.23,0.187,0,Masse de jointoiement en caoutchouc,"Élimination, colles, produits d'étanchéité, peintures"
08.004,0732FA24-108B-41A5-A86B-71ADB88B5F21,Polysulfiddichtungsmasse,91.146,"Entsorgung, Kleb-, Dichtstoffe, Anstriche","1,600",kg,"2,890","2,660",236,8.23,8.17,6.92,1.24,0.0581,0.422,0.42,0.42,0,0.00225,7.8,7.75,6.5,1.24,0.0558,1.72,1.53,0.187,0,Masse de jointoiement en polysulfide,"Élimination, colles, produits d'étanchéité, peintures"
08.005,85E73CA0-F8D0-4F4D-BA4F-074E3BBD8A31,Silicon-Fugenmasse,91.146,"Entsorgung, Kleb-, Dichtstoffe, Anstriche","1,000",kg,"4,570","4,340",236,16.3,16.3,8.13,8.14,0.0581,1.87,1.87,1.87,0,0.00225,14.5,14.4,6.27,8.14,0.0558,2.91,2.72,0.187,0,Masse de jointoiement en silicone,"Élimination, colles, produits d'étanchéité, peintures"
09.001,01CD6F3D-BD57-4002-A3FB-6CD6DF5868D7,Dampfbremse bituminös,91.172,"Entsorgung, Dichtungsbahnen und Schutzfolien, Dampfbremse Bitumen","1,100",kg,"5,220","2,790","2,430",14.1,13.9,6.29,7.57,0.281,0.669,0.654,0.654,0,0.0148,13.5,13.2,5.63,7.57,0.266,3.64,1.31,2.33,0,Barrière de vapeur bitumineuse,"Élimination, feuilles d'étanchéité et de protection, frein de vapeur en bitume"
09.002,5155BF82-EBE7-4FE9-A0C3-3B52FF372827,Dampfbremse Polyethylen (PE),91.037,"Entsorgung, Dichtungsbahnen und Schutzfolien, Dampfbremse PE",920,kg,"6,930",4120,"2,810",25.7,25.5,14.2,11.2,0.22,0.864,0.853,0.853,0,0.0111,24.8,24.6,13.4,11.2,0.209,5.42,2.75,2.67,0,Barrière de vapeur PE,"Élimination, feuilles d'étanchéité et de protection, frein de vapeur en PE"
09.003,7BA5DD3A-06EF-4108-853B-3687B698FF22,Dichtungsbahn bituminös,91.172,"Entsorgung, Dichtungsbahnen und Schutzfolien, Dampfbremse Bitumen",1100,kg,"4,350","1,920","2,430",12.6,12.3,4.92,7.37,0.281,0.279,0.264,0.264,0,0.0148,12.3,12,4.66,7.37,0.266,3.33,1,2.33,0,Lé d'étanchéité bitumineux,"Élimination, feuilles d'étanchéité et de protection, frein de vapeur en bitume"
09.003.11,7734C0C2-7D2F-4604-A1A8-D8CB9E7310C7,"Bituminöse Dichtungsbahn, swissporBIKUPLAN ECO",91.172,"Entsorgung, Dichtungsbahnen und Schutzfolien, Dampfbremse Bitumen",1267,kg,"3,510","1,080","2,430",6.35,6.07,2.62,3.45,0.281,0.224,0.209,0.169,0.0397,0.0148,6.13,5.86,2.45,3.41,0.266,2.92,0.588,2.33,0,"Lé d'étanchéité bitumineux, swissporBIKUPLAN ECO","Élimination, feuilles d'étanchéité et de protection, frein de vapeur en bitume"
09.003.01,8363831F-FB86-4CDD-B1F2-138E478F34B0,"Bituminöse Dichtungsbahn, swissporBIKUTOP",91.172,"Entsorgung, Dichtungsbahnen und Schutzfolien, Dampfbremse Bitumen",1269,kg,"4,060","1,630","2,430",10.5,10.3,3.93,6.32,0.281,0.242,0.227,0.183,0.0439,0.0148,10.3,10,3.75,6.28,0.266,3.24,0.907,2.33,0,"Lé d'étanchéité bitumineux, swissporBIKUTOP","Élimination, feuilles d'étanchéité et de protection, frein de vapeur en bitume"
09.003.02,3734EA52-A3C5-4A05-A040-03322A348AE1,"Bituminöse Dichtungsbahn, swissporBIKUTOP ECO",91.172,"Entsorgung, Dichtungsbahnen und Schutzfolien, Dampfbremse Bitumen",1256,kg,"3,420",983,"2,430",5.76,5.47,2.52,2.95,0.281,0.221,0.206,0.157,0.0488,0.0148,5.54,5.27,2.37,2.9,0.266,2.88,0.55,2.33,0,"Lé d'étanchéité bitumineux, swissporBIKUTOP ECO","Élimination, feuilles d'étanchéité et de protection, frein de vapeur en bitume"
09.003.12,996bca23-d530-4e8e-b4f1-6f6f57b89e0a,Elastomerbitumen-Dichtungsbahn Sopravap EVA 35 flam,91.172,"Entsorgung, Dichtungsbahnen und Schutzfolien, Dampfbremse Bitumen",4.6,kg,"3,750","1,320","2,430",8.56,8.28,3.77,4.51,0.282,0.325,0.31,0.31,0,0.0152,8.24,7.97,3.46,4.51,0.266,3.05,0.717,2.33,0,Feuille d'étanchéité à base de bitume élastomèren Sopravap EVA 35 flam,
09.003.13,45f59ef0-c310-4611-bd9f-96c3f29ff6a3,Elastomerbitumen-Dichtungsbahn Sopralen EGV 3,91.172,"Entsorgung, Dichtungsbahnen und Schutzfolien, Dampfbremse Bitumen",4,kg,"3,680","1,250","2,430",8.36,8.08,3.63,4.44,0.282,0.302,0.287,0.287,0,0.0152,8.06,7.79,3.35,4.44,0.266,3.02,0.686,2.33,0,Feuille d'étanchéité à base de bitume élastomèren Sopralen EGV 3,
09.003.14,417f2b8c-45c8-406b-97ac-ef149321e8f7,Elastomerbitumen-Dichtungsbahn Sopralen EGV 3.5,91.172,"Entsorgung, Dichtungsbahnen und Schutzfolien, Dampfbremse Bitumen",4.8,kg,"3,660","1,230","2,430",8.37,8.09,3.56,4.52,0.282,0.282,0.267,0.267,0,0.0152,8.09,7.82,3.3,4.52,0.266,3.01,0.678,2.33,0,Feuille d'étanchéité à base de bitume élastomèren Sopralen EGV 3.5,
09.003.15,0d94f5a6-1b6a-469e-bf01-0ddab8f03d10,Elastomerbitumen-Dichtungsbahn Sopralen Premier EP 5 ard flam,91.172,"Entsorgung, Dichtungsbahnen und Schutzfolien, Dampfbremse Bitumen",4.8,kg,"3,690","1,260","2,430",7.95,7.67,3.66,4.01,0.282,0.318,0.303,0.303,0,0.0152,7.64,7.37,3.36,4.01,0.266,3.06,0.728,2.33,0,Feuille d'étanchéité à base de bitume élastomèren Sopralen Premier EP 5 ard flam,
09.003.16,a06b8703-9c56-4844-bbbd-388e15772d67,Elastomerbitumen-Dichtungsbahn Sopralen Jardin EP 5 ard flam,91.172,"Entsorgung, Dichtungsbahnen und Schutzfolien, Dampfbremse Bitumen",5,kg,"3,720","1,290","2,430",8.06,7.78,3.74,4.04,0.282,0.321,0.306,0.306,0,0.0152,7.74,7.47,3.43,4.04,0.266,3.07,0.742,2.33,0,Feuille d'étanchéité à base de bitume élastomèren Sopralen Jardin EP 5 ard flam,
09.003.17,11a560d2-4cc5-4cd6-9b99-0945186d224e,Elastomerbitumen-Dichtungsbahn Sopragum Flam HT-O Jardin S5,91.172,"Entsorgung, Dichtungsbahnen und Schutzfolien, Dampfbremse Bitumen",6,kg,"4,240","1,810","2,430",10.4,10.1,5.05,5.03,0.282,0.331,0.316,0.316,0,0.0152,10,9.77,4.74,5.03,0.266,3.38,1.05,2.33,0,Feuille d'étanchéité à base de bitume élastomèren Sopragum Flam HT-O Jardin S5,
09.003.18,3030d795-4231-40bc-803f-4f6218b99104,Elastomerbitumen-Dichtungsbahn SOPREMA Vapro Alpino,91.172,"Entsorgung, Dichtungsbahnen und Schutzfolien, Dampfbremse Bitumen",5.76,kg,4190,1760,2430,9.62,9.34,4.88,4.46,0.282,0.325,0.31,0.31,0,0.0152,9.3,9.03,4.57,4.46,0.266,3.38,1.05,2.33,0,Feuille d'étanchéité à base de bitume élastomèren SOPREMA Vapro Alpino,
09.003.19,431554b3-cf1e-422c-8593-f2c5946cb82f,Elastomerbitumen-Dichtungsbahn SOPREMA Vapro Nature,91.172,"Entsorgung, Dichtungsbahnen und Schutzfolien, Dampfbremse Bitumen",5.76,kg,"4,190","1,760",2430,9.62,9.34,4.88,4.46,0.282,0.325,0.31,0.31,0,0.0152,9.3,9.03,4.57,4.46,0.266,3.38,1.05,2.33,0,Feuille d'étanchéité à base de bitume élastomèren SOPREMA Vapro Nature,
09.004,90159AF7-455B-4996-A1AC-6D5B6E3242F4,Dichtungsbahn Gummi (EPDM),91.147,"Entsorgung, Dichtungsbahnen und Schutzfolien, EPDM",1100,kg,"8,110","4,860",3240,25.5,25.3,17.1,8.14,0.237,0.844,0.83,0.83,0,0.0133,24.7,24.4,16.3,8.14,0.224,5.84,2.74,3.1,0,Lé d'étanchéité caoutchouc (EPDM),"Élimination, bandes d'étanchéité et de protection, EPDM"
09.005,CFA0CA34-15A6-4D99-AEC3-CA60F46DBE4D,Dichtungsbahn Polyolefin (FPO),91.148,"Entsorgung, Dichtungsbahnen und Schutzfolien, Polyolefin",1000,kg,"7,880","5,070",2810,23.6,23.4,11.5,11.9,0.22,0.421,0.41,0.41,0,0.0111,23.1,22.9,11,11.9,0.209,5.18,2.52,2.67,0,Lé d'étanchéité polyoléfine (FPO),"Élimination, bandes d'étanchéité et de protection, polyoléfine"
9.01,acd9f802-59c4-4caf-9250-bd1827c2079d,Holzwolle-Erosionsschutzvlies,,,,,,,,,,,,,,,,,,,,,,,,,,, tapis anti-érosion en laine de bois,
09.010.01,baa9751c-643c-4c60-8016-87e73f2043f7,Holzwolle-Erosionsschutzvlies Howolis Lindner Suisse GmbH,,,0.284,kg,"3,080","3,080",0,21.1,21.1,16.4,4.72,0,10.3,10.3,5.6,4.72,0,10.8,10.8,10.8,0,0,0.835,0.835,0,0.412, tapis anti-érosion en laine de bois Howolis Lindner Suisse GmbH,
09.010.02,5271b843-d7f2-40b8-b060-c1dd23ab8148,Holzwolle-Erosionsschutz-/Abdeck-/Schutz-/Dämmvlies Lindner Suisse GmbH,,,0.542,kg,2010,2010,0,16.1,16.1,10.5,5.55,0,9.17,9.17,3.62,5.55,0,6.88,6.88,6.88,0,0,0.546,0.546,0,0.485, tapis de laine de bois anti-érosion/couverture/protection/isolationHowolis Lindner Suisse GmbH,
09.006,5C26C97A-D10C-49A8-815E-06A340CCC448,Kraftpapier,91.149,"Entsorgung, Kraft-Papier",650,kg,3450,3250,206,20.8,20.6,16,4.61,0.185,13,13,8.41,4.61,0.0128,7.73,7.56,7.56,0,0.172,1.67,1.61,0.058,0.404,Papier Kraft,"Élimination, papier kraft"
09.007,D4BF6599-6623-4AE5-9D50-8EDDB6B05F41,Polyethylenfolie (PE),91.037,"Entsorgung, Dichtungsbahnen und Schutzfolien, Dampfbremse PE",920,kg,6930,4120,2810,25.7,25.5,13.6,11.8,0.22,0.864,0.853,0.853,0,0.0111,24.8,24.6,12.8,11.8,0.209,5.42,2.75,2.67,0,Feuille de polyéthylène (PE),"Élimination, feuilles d'étanchéité et de protection, frein de vapeur en PE"
09.008,FD71B629-B98E-47C8-ADA4-513631C0896B,Polyethylenvlies (PE),91.037,"Entsorgung, Dichtungsbahnen und Schutzfolien, Dampfbremse PE",920,kg,"7,090","4,280",2810,26.5,26.3,14.5,11.8,0.22,0.548,0.537,0.537,0,0.0111,26,25.7,13.9,11.8,0.209,5.63,2.96,2.67,0,Voile de polyéthylène (PE),"Élimination, feuilles d'étanchéité et de protection, frein de vapeur en PE"
10.014,9EC4E12B-5E75-4A0B-84DA-A1A5F152A4BC,Aerogel-Vlies,91.119,"Entsorgung, Aerogel-Vlies",150,kg,"73,600","73,200",408,242,242,242,0,0.186,12.6,12.5,12.5,0,0.012,230,229,229,0,0.174,48.7,48.4,0.289,0,Fibres d'aérogel,"Élimination, fibres d'aérogel"
10.012,E6773968-F9C9-4782-A5CD-78B9B1164571,Blähperlit,91.136,"Entsorgung, Baumaterialien, mineralisch, unspezifisch",65-140,kg,"1,460","1,410",42.5,4.62,4.57,4.57,0,0.0548,0.167,0.164,0.164,0,0.00221,4.46,4.4,4.4,0,0.0526,1.05,1.04,0.0127,0,Perlite expansée,"Élimination, bâtiment, brique en terre cuite, élimination"
10.011,A0A69B33-B2C9-4DE4-BA2E-770C2A4EF76A,Blähvermiculit,91.136,"Entsorgung, Baumaterialien, mineralisch, unspezifisch",65-140,kg,687,645,42.5,1.61,1.56,1.56,0,0.0548,0.0508,0.0486,0.0486,0,0.00221,1.56,1.51,1.51,0,0.0526,0.394,0.382,0.0127,0,Vermiculite expansée,"Élimination, bâtiment, brique en terre cuite, élimination"
10.016,7A1681B7-2F34-4B51-BF2D-D4C9C33CFCA5,Flachsfasern,91.121,"Entsorgung, Flachsfaser-Dämmung",30,kg,"2,940","2,570",370,11.3,11.1,6.12,5,0.167,5.97,5.96,0.956,5,0.0126,5.32,5.17,5.17,0,0.154,1.01,0.777,0.235,0.44,Isolation en lin,"Élimination, isolation lin"
10.016.01,109E7CA4-9DB1-46E0-AAA8-EF6E159A7A63,"Flachsfasern, MAGRIPOL, Premium",91.121,"Entsorgung, Flachsfaser-Dämmung",30,kg,"2,880","2,510",370,11.1,10.9,5.92,5,0.167,5.91,5.89,0.893,5,0.0126,5.18,5.03,5.03,0,0.154,0.983,0.749,0.235,0.44,"Isolation en lin, MAGRIPOL, Premium","Élimination, isolation lin"
10.017,CC513F17-747F-4776-ABFA-9C78FF26A557,"Flachsfasern, feuerfest",91.121,"Entsorgung, Flachsfaser-Dämmung",30,kg,"3,530","3,160",370,13,12.8,7.82,5,0.167,5.47,5.46,0.456,5,0.0126,7.51,7.36,7.36,0,0.154,1.45,1.22,0.235,0.44,"Isolation en lin, résistant au feu","Élimination, isolation lin"
10.017.01,C5CF1731-3091-4FC5-9552-DE7368F296A6,"Flachsfasern, feuerfest, MAGRIPOL, Premium+",91.121,"Entsorgung, Flachsfaser-Dämmung",30,kg,"3,460","3,090",370,12.8,12.6,7.6,5,0.167,5.41,5.4,0.397,5,0.0126,7.35,7.2,7.2,0,0.154,1.42,1.18,0.235,0.44,"Isolation en lin, anti-feu, MAGRIPOL, Premium+","Élimination, isolation lin"
10.001,43B03F61-91A1-438E-B958-6E274F13B241,Glaswolle,91.173,"Entsorgung, Dämmstoff, mineralisch",20-100,kg,"1,960","1,850",116,7.82,7.67,7.67,0,0.143,2.35,2.34,2.34,0,0.0107,5.46,5.33,5.33,0,0.133,1.1,1.04,0.0592,0,Laine de verre,"Élimination, matériaux isolant, minéral"
10.001.01,C2140A4D-E25B-4E13-BD72-87C1C5A37286,"Glaswolle, Isover, phenolbasiertes Bindemittel",91.173,"Entsorgung, Dämmstoff, mineralisch",20-100,kg,"1,830","1,710",116,7.4,7.26,7.26,0,0.143,2.28,2.27,2.27,0,0.0107,5.13,4.99,4.99,0,0.133,1.03,0.97,0.0592,0,"Laine de verre, Isover, résine phénolique","Élimination, matériaux isolant, minéral"
10.001.03,894290c5-7d1a-42b6-8b27-cfabcd6fa573,"Glaswolle, Isover, pflanzliches Bindemittel",91.173,"Entsorgung, Dämmstoff, mineralisch",20-100,kg,"1,700","1,580",116,6.11,5.97,5.97,0,0.143,2.45,2.44,2.44,0,0.0107,3.66,3.53,3.53,0,0.133,0.89,0.831,0.0592,0,"Laine de verre, Isover, liant végétal","Élimination, matériaux isolant, minéral"
10.001.02,b0b693b6-0c93-49bc-ad75-0de3492042b8,"Glaswolle, SUPAFIL",91.173,"Entsorgung, Dämmstoff, mineralisch",35,kg,"2,060","1,940",116,6.21,6.07,6.07,0,0.143,0.317,0.306,0.306,0,0.0107,5.89,5.76,5.76,0,0.133,1.14,1.08,0.0592,0,"Laine de verre, SUPAFIL","Élimination, matériaux isolant, minéral"
10.002,42A8911C-62FF-4A4B-ACD8-31E4148787E8,Korkplatte,91.150,"Entsorgung, Korkplatte",120,kg,"2,170","1,990",172,14.2,14,8.87,5.15,0.161,7.95,7.94,3.79,4.15,0.0125,6.24,6.09,5.09,1,0.148,1.11,1.07,0.0387,0.496,Panneau en liège,"Élimination, panneau de liège"
10.003,4F352DCA-9E8B-49E4-98B6-F10BA797180E,Phenolharz (PF),91.151,"Entsorgung, Dämmstoff, organisch, Polystyrol",40,kg,"10,000",6730,3280,34.2,33.9,26.9,7,0.213,0.618,0.606,0.606,0,0.0117,33.5,33.3,26.3,7,0.202,7.26,4.17,3.09,0,Résine phénolique  (PF),"Élimination, matériau isolant, organique, polystyrène"
10.004,9F6CB547-DC00-4900-8FB4-A37135F510B4,Polystyrol expandiert (EPS),91.151,"Entsorgung, Dämmstoff, organisch, Polystyrol",15-40,kg,"9,800","6,520",3280,30.5,30.3,21.1,9.22,0.213,0.524,0.512,0.512,0,0.0117,30,29.8,20.6,9.22,0.202,7.6,4.51,3.09,0,Polystyrène expansé (EPS),"Élimination, matériau isolant, organique, polystyrène"
10.004.01,046FE9F5-65FC-48A0-802F-8E2EE600CDA6,"Polystyrol expandiert, SwissporEPS",91.151,"Entsorgung, Dämmstoff, organisch, Polystyrol",16.8,kg,"8,790","5,510",3280,27.4,27.2,18,9.18,0.213,0.729,0.718,0.694,0.024,0.0117,26.7,26.5,17.3,9.15,0.202,6.95,3.86,3.09,0,"Polystyrène expansé, SwissporEPS","Élimination, matériau isolant, organique, polystyrène"
10.004.02,05CBB4FF-6CFE-4285-86E1-8D5EA593637D,swissporEPS Roof ECO,91.151,"Entsorgung, Dämmstoff, organisch, Polystyrol",26,kg,"7,000","3,730",3280,18.4,18.2,13,5.13,0.215,1.23,1.22,1.22,0,0.012,17.2,17,11.8,5.13,0.203,5.75,2.66,3.09,0,swissporEPS Roof ECO,"Élimination, matériau isolant, organique, polystyrène"
10.004.03,99E3A2B4-CE0F-4E7A-AECB-9AA35D2FABAF,swissporEPS R 100,91.151,"Entsorgung, Dämmstoff, organisch, Polystyrol",28,kg,"3,920",639,"3,280",3.26,3.06,3.06,0,0.215,0.86,0.86,0.86,0,0.012,2.4,2.2,2.2,0,0.203,3.56,0.46,3.09,0,swissporEPS R 100,"Élimination, matériau isolant, organique, polystyrène"
10.004.04,c27ee2a0-1c10-4ec3-b3b1-74144598d20a,swissporLAMBDA REC 100%,91.151,"Entsorgung, Dämmstoff, organisch, Polystyrol",15-40,kg,"5,650","2,370",3280,11.2,11,11,0,0.215,1.99,1.98,1.98,0,0.012,9.2,9,9,0,0.203,4.31,1.22,3.09,0,swissporLAMBDA REC 100%,"Élimination, matériau isolant, organique, polystyrène"
10.004.05,e4bde1df-82ea-44c9-ba0d-67e760ffed4e,swissporLAMBDA White Mono REC100%,91.151,"Entsorgung, Dämmstoff, organisch, Polystyrol",16,kg,"5,870","2,590",3280,12.2,12,12,0,0.215,2.01,2,2,0,0.012,10.2,10,10,0,0.203,4.48,1.39,3.09,0,swissporLAMBDA White Mono REC100%,"Élimination, matériau isolant, organique, polystyrène"
10.004.06,8e95e024-881c-499f-b8ce-00615fa25cce,swissporLAMBDA White REC 100%,91.151,"Entsorgung, Dämmstoff, organisch, Polystyrol",16,kg,"5,890","3,710","3,280",12.8,12.6,3.38,9.22,0.215,1.99,1.98,1.98,0,0.012,10.8,10.6,1.4,9.22,0.203,4.57,1.48,3.09,0,swissporLAMBDA White REC 100%,"Élimination, matériau isolant, organique, polystyrène"
10.005,604F2ECA-F888-49C4-9FA5-C206BC37E889,Polystyrol extrudiert (XPS),91.151,"Entsorgung, Dämmstoff, organisch, Polystyrol",30-35,kg,"19,700","16,500",3280,30.1,29.9,20.6,9.22,0.213,0.671,0.659,0.659,0,0.0117,29.4,29.2,20,9.22,0.202,14.4,11.3,3.09,0,Polystyrène extrudé (XPS),"Élimination, matériau isolant, organique, polystyrène"
10.005.02,0e651b7f-45ea-4bef-929b-87ce6e1a20b8,"Polystyrol extrudiert, JACKODUR EVO",91.151,"Entsorgung, Dämmstoff, organisch, Polystyrol",31.1,kg,"9,200","5,920",3280,23.8,23.6,17.5,6.05,0.214,0.376,0.364,0.364,0,0.0117,23.4,23.2,17.2,6.05,0.202,6.65,3.56,3.09,0,"Polystyrène extrudé, JACKODUR EVO","Élimination, matériau isolant, organique, polystyrène"
10.005.01,ACF64203-B038-4EAF-B297-53D8C48F8A42,"Polystyrol extrudiert, SwissporXPS",91.151,"Entsorgung, Dämmstoff, organisch, Polystyrol",34.3,kg,"8,880",5600,3280,26.9,26.7,17.3,9.4,0.213,1.37,1.36,1.36,0.00169,0.0117,25.5,25.3,15.9,9.4,0.202,6.96,3.87,3.09,0,"Polystyrène extrudé, SwissporXPS","Élimination, matériau isolant, organique, polystyrène"
10.006,D23B8D09-6CCC-42B7-B54D-B67BEEEC54DD,Polyurethan (PUR/PIR),91.039,"Entsorgung, Wäremdämmstoffe Polyurethan",30,kg,10400,7490,2920,31,30.3,21.7,8.58,0.699,0.83,0.813,0.813,0,0.0176,30.1,29.5,20.9,8.58,0.682,7.44,4.79,2.65,0,Polyuréthane (PUR/PIR),"Élimination, isolant thermique de polyuréthane"
10.006.01,575A32F0-D99A-4ADE-A360-8E770639A5E3,"Polyurethan, SwissporPIR",91.039,"Entsorgung, Wäremdämmstoffe Polyurethan",30,kg,9830,6910,2920,29,28.3,20.3,7.98,0.699,1.03,1.02,0.973,0.044,0.0176,28,27.3,19.3,7.94,0.682,7.08,4.43,2.65,0,"Polyuréthane, SwissporPIR","Élimination, isolant thermique de polyuréthane"
10.007,328C6FA7-DA92-462A-9CC7-6D0DB5CCE2D3,Schaumglas,91.136,"Entsorgung, Baumaterialien, mineralisch, unspezifisch",100-165,kg,1760,1710,42.5,7.04,6.99,6.99,0,0.0548,1.88,1.88,1.88,0,0.00221,5.16,5.11,5.11,0,0.0526,1.19,1.17,0.0127,0,Verre cellulaire,"Élimination, bâtiment, brique en terre cuite, élimination"
10.007.01,6bbf201f-48e8-4866-9dff-f6f2e3105ec6,"Schaumglas, GLAPOR",91.136,"Entsorgung, Baumaterialien, mineralisch, unspezifisch",120,kg,"1,020",979,42.5,3.35,3.3,3.3,0,0.0548,0.206,0.203,0.203,0,0.00221,3.15,3.1,3.1,0,0.0526,0.707,0.694,0.0127,0,"Verre cellulaire, GLAPOR","Élimination, bâtiment, brique en terre cuite, élimination"
10.013,BEB5B222-85E0-44DB-891D-851DF16EEA31,Schaumglasschotter,91.136,"Entsorgung, Baumaterialien, mineralisch, unspezifisch",125-190,kg,610,567,42.5,2.37,2.32,2.32,0,0.0548,0.352,0.35,0.35,0,0.00221,2.02,1.97,1.97,0,0.0526,0.266,0.253,0.0127,0,Gravier de verre cellulaire,"Élimination, bâtiment, brique en terre cuite, élimination"
10.013.01,62F9139A-7A1D-40DD-90F8-38B52AF993C4,"Schaumglasschotter 10/75, Misapor",91.136,"Entsorgung, Baumaterialien, mineralisch, unspezifisch",125-150,kg,565,522,42.5,2.22,2.17,2.17,0,0.0548,0.333,0.33,0.33,0,0.00221,1.89,1.84,1.84,0,0.0526,0.244,0.231,0.0127,0,"Gravier de verre cellulaire 10/75, Misapor","Élimination, bâtiment, brique en terre cuite, élimination"
10.013.02,b6f20454-1670-4e0c-97d0-4c450fed947f,"Schaumglasschotter 10/50, Misapor",91.136,"Entsorgung, Baumaterialien, mineralisch, unspezifisch",160-190,kg,559,517,42.5,2.21,2.16,2.16,0,0.0548,0.333,0.331,0.331,0,0.00221,1.88,1.82,1.82,0,0.0526,0.239,0.226,0.0127,0,"Gravier de verre cellulaire 10/50, Misapor",
10.008,A3BBA042-97AF-4B5C-AF00-E049CEF1A557,Steinwolle,91.173,"Entsorgung, Dämmstoff, mineralisch",32-160,kg,1360,1240,116,4.88,4.73,4.73,0,0.143,1.65,1.64,1.64,0,0.0107,3.23,3.1,3.1,0,0.133,0.816,0.757,0.0592,0,Laine de roche,"Élimination, matériaux isolant, minéral"
10.008.01,194F45E4-A08A-427B-A490-999934D5D610,"Steinwolle, Flumroc",91.173,"Entsorgung, Dämmstoff, mineralisch",32-160,kg,"1,100",982,116,4.56,4.41,4.41,0,0.143,2.01,2,2,0,0.0107,2.55,2.41,2.41,0,0.133,0.617,0.558,0.0592,0,"Laine de roche, Flumroc","Élimination, matériaux isolant, minéral"
10.015,92766C16-5D0D-44ED-9F92-C15AA32DECCE,Strohballenwand,91.122,"Entsorgungsmix, Strohballenwand",215,kg,586,586,0,5.1,5.1,0.324,4.78,0,4.87,4.87,0.0949,4.78,0,0.229,0.229,0.229,0,0,0.0956,0.0956,0,0.368,Botte de paille pour la construction,"Élimination, mur en botte de paille"
10.009,B9689582-8BDE-4FE1-849D-BBBED840E410,Weichfaserplatte,91.051,"Entsorgung, Weichfaserplatte",147.5,kg,"1,400","1,180",227,10.5,10.4,4.67,5.7,0.164,7.11,7.1,1.93,5.17,0.0126,3.42,3.27,2.74,0.53,0.151,0.725,0.633,0.0921,0.436,Panneau de fibres mou,"Élimination, panneau de fibres souple"
10.010,858771D5-96F5-42C9-AEE3-51D3BE1879F7,Zellulosefasern,91.046,"Entsorgung, Papier",35-60,kg,556,395,161,1.31,1.13,1.13,0,0.178,0.259,0.245,0.245,0,0.0137,1.05,0.882,0.882,0,0.165,0.28,0.209,0.0709,0.404,Fibres de cellulose (soufflées),"Élimination, papier"
10.010.01,1F31C383-B2A1-490D-AB0F-B3EA2A24D804,"Zellulosefasern, Isofloc",91.046,"Entsorgung, Papier",35-60,kg,470,309,161,1.09,0.909,0.909,0,0.178,0.24,0.226,0.226,0,0.0137,0.848,0.683,0.683,0,0.165,0.233,0.163,0.0709,0.404,"Fibres de cellulose (soufflées), Isofloc","Élimination, papier"
