DATE,Hour,Hour2,Month,Day,tintH_set,tintC_set,People,Ve,I_int,w_int,Ealf_nove,Epro,Edata,Qcdata,Qcrefri,Mww,Mw
10/1/2010 9:59,11.00,227,1,1,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
10/1/2010 10:59,12.00,228,1,1,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
10/1/2010 11:59,13.00,229,1,1,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
10/1/2010 12:59,14.00,230,1,1,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
10/1/2010 13:59,15.00,231,1,1,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
10/1/2010 14:59,16.00,232,1,1,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
10/1/2010 15:59,17.00,233,1,1,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
10/1/2010 16:59,18.00,234,1,1,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
10/1/2010 17:59,19.00,235,1,1,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
10/1/2010 18:59,20.00,236,1,1,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
10/1/2010 19:59,21.00,237,1,1,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
10/1/2010 20:59,22.00,238,1,1,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
10/1/2010 21:59,23.00,239,1,1,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
10/1/2010 22:59,24.00,240,1,1,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
10/1/2010 23:59,1.00,241,1,1,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
11/1/2010 0:59,2.00,242,1,2,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
11/1/2010 1:59,3.00,243,1,2,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
11/1/2010 2:59,4.00,244,1,2,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
11/1/2010 3:59,5.00,245,1,2,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
11/1/2010 4:59,6.00,246,1,2,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
11/1/2010 5:59,7.00,247,1,2,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
11/1/2010 6:59,8.00,248,1,2,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
11/1/2010 7:59,9.00,249,1,2,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
11/1/2010 8:59,10.00,250,1,2,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
11/1/2010 9:59,11.00,251,1,2,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
11/1/2010 10:59,12.00,252,1,2,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
11/1/2010 11:59,13.00,253,1,2,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
11/1/2010 12:59,14.00,254,1,2,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
11/1/2010 13:59,15.00,255,1,2,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
11/1/2010 14:59,16.00,256,1,2,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
11/1/2010 15:59,17.00,257,1,2,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
11/1/2010 16:59,18.00,258,1,2,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
11/1/2010 17:59,19.00,259,1,2,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
11/1/2010 18:59,20.00,260,1,2,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
11/1/2010 19:59,21.00,261,1,2,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
11/1/2010 20:59,22.00,262,1,2,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
11/1/2010 21:59,23.00,263,1,2,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
11/1/2010 22:59,24.00,264,1,2,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
11/1/2010 23:59,1.00,265,1,2,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
12/1/2010 0:59,2.00,266,1,3,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
12/1/2010 1:59,3.00,267,1,3,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
12/1/2010 2:59,4.00,268,1,3,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
12/1/2010 3:59,5.00,269,1,3,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
12/1/2010 4:59,6.00,270,1,3,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
12/1/2010 5:59,7.00,271,1,3,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
12/1/2010 6:59,8.00,272,1,3,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
12/1/2010 7:59,9.00,273,1,3,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
12/1/2010 8:59,10.00,274,1,3,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
12/1/2010 9:59,11.00,275,1,3,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
12/1/2010 10:59,12.00,276,1,3,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
12/1/2010 11:59,13.00,277,1,3,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
12/1/2010 12:59,14.00,278,1,3,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
12/1/2010 13:59,15.00,279,1,3,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
12/1/2010 14:59,16.00,280,1,3,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
12/1/2010 15:59,17.00,281,1,3,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
12/1/2010 16:59,18.00,282,1,3,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
12/1/2010 17:59,19.00,283,1,3,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
12/1/2010 18:59,20.00,284,1,3,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
12/1/2010 19:59,21.00,285,1,3,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
12/1/2010 20:59,22.00,286,1,3,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
12/1/2010 21:59,23.00,287,1,3,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
12/1/2010 22:59,24.00,288,1,3,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
12/1/2010 23:59,1.00,289,1,3,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
13/1/2010 0:59,2.00,290,1,4,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
13/1/2010 1:59,3.00,291,1,4,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
13/1/2010 2:59,4.00,292,1,4,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
13/1/2010 3:59,5.00,293,1,4,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
13/1/2010 4:59,6.00,294,1,4,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
13/1/2010 5:59,7.00,295,1,4,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
13/1/2010 6:59,8.00,296,1,4,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
13/1/2010 7:59,9.00,297,1,4,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
13/1/2010 8:59,10.00,298,1,4,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
13/1/2010 9:59,11.00,299,1,4,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
13/1/2010 10:59,12.00,300,1,4,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
13/1/2010 11:59,13.00,301,1,4,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
13/1/2010 12:59,14.00,302,1,4,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
13/1/2010 13:59,15.00,303,1,4,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
13/1/2010 14:59,16.00,304,1,4,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
13/1/2010 15:59,17.00,305,1,4,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
13/1/2010 16:59,18.00,306,1,4,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
13/1/2010 17:59,19.00,307,1,4,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
13/1/2010 18:59,20.00,308,1,4,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
13/1/2010 19:59,21.00,309,1,4,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
13/1/2010 20:59,22.00,310,1,4,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
13/1/2010 21:59,23.00,311,1,4,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
13/1/2010 22:59,24.00,312,1,4,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
13/1/2010 23:59,1.00,313,1,4,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
14/1/2010 0:59,2.00,314,1,5,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
14/1/2010 1:59,3.00,315,1,5,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
14/1/2010 2:59,4.00,316,1,5,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
14/1/2010 3:59,5.00,317,1,5,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
14/1/2010 4:59,6.00,318,1,5,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
14/1/2010 5:59,7.00,319,1,5,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
14/1/2010 6:59,8.00,320,1,5,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
14/1/2010 7:59,9.00,321,1,5,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
14/1/2010 8:59,10.00,322,1,5,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
14/1/2010 9:59,11.00,323,1,5,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
14/1/2010 10:59,12.00,324,1,5,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
14/1/2010 11:59,13.00,325,1,5,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
14/1/2010 12:59,14.00,326,1,5,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
14/1/2010 13:59,15.00,327,1,5,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
14/1/2010 14:59,16.00,328,1,5,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
14/1/2010 15:59,17.00,329,1,5,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
14/1/2010 16:59,18.00,330,1,5,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
14/1/2010 17:59,19.00,331,1,5,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
14/1/2010 18:59,20.00,332,1,5,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
14/1/2010 19:59,21.00,333,1,5,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
14/1/2010 20:59,22.00,334,1,5,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
14/1/2010 21:59,23.00,335,1,5,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
14/1/2010 22:59,24.00,336,1,5,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
14/1/2010 23:59,1.00,337,1,5,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
15/1/2010 0:59,2.00,338,1,6,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
15/1/2010 1:59,3.00,339,1,6,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
15/1/2010 2:59,4.00,340,1,6,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
15/1/2010 3:59,5.00,341,1,6,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
15/1/2010 4:59,6.00,342,1,6,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
15/1/2010 5:59,7.00,343,1,6,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
15/1/2010 6:59,8.00,344,1,6,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
15/1/2010 7:59,9.00,345,1,6,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
15/1/2010 8:59,10.00,346,1,6,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
15/1/2010 9:59,11.00,347,1,6,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
15/1/2010 10:59,12.00,348,1,6,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
15/1/2010 11:59,13.00,349,1,6,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
15/1/2010 12:59,14.00,350,1,6,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
15/1/2010 13:59,15.00,351,1,6,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
15/1/2010 14:59,16.00,352,1,6,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
15/1/2010 15:59,17.00,353,1,6,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
15/1/2010 16:59,18.00,354,1,6,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
15/1/2010 17:59,19.00,355,1,6,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
15/1/2010 18:59,20.00,356,1,6,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
15/1/2010 19:59,21.00,357,1,6,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
15/1/2010 20:59,22.00,358,1,6,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
15/1/2010 21:59,23.00,359,1,6,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
15/1/2010 22:59,24.00,360,1,6,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
15/1/2010 23:59,1.00,361,1,6,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
16/1/2010 0:59,2.00,362,1,7,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
16/1/2010 1:59,3.00,363,1,7,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
16/1/2010 2:59,4.00,364,1,7,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
16/1/2010 3:59,5.00,365,1,7,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
16/1/2010 4:59,6.00,366,1,7,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
16/1/2010 5:59,7.00,367,1,7,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
16/1/2010 6:59,8.00,368,1,7,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
16/1/2010 7:59,9.00,369,1,7,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
16/1/2010 8:59,10.00,370,1,7,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
16/1/2010 9:59,11.00,371,1,7,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
16/1/2010 10:59,12.00,372,1,7,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
16/1/2010 11:59,13.00,373,1,7,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
16/1/2010 12:59,14.00,374,1,7,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
16/1/2010 13:59,15.00,375,1,7,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
16/1/2010 14:59,16.00,376,1,7,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
16/1/2010 15:59,17.00,377,1,7,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
16/1/2010 16:59,18.00,378,1,7,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
16/1/2010 17:59,19.00,379,1,7,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
16/1/2010 18:59,20.00,380,1,7,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
16/1/2010 19:59,21.00,381,1,7,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
16/1/2010 20:59,22.00,382,1,7,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
16/1/2010 21:59,23.00,383,1,7,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
16/1/2010 22:59,24.00,384,1,7,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
16/1/2010 23:59,1.00,385,1,7,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
17/1/2010 0:59,2.00,386,1,1,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
17/1/2010 1:59,3.00,387,1,1,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
17/1/2010 2:59,4.00,388,1,1,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
17/1/2010 3:59,5.00,389,1,1,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
17/1/2010 4:59,6.00,390,1,1,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
17/1/2010 5:59,7.00,391,1,1,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
17/1/2010 6:59,8.00,392,1,1,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
17/1/2010 7:59,9.00,393,1,1,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
17/1/2010 8:59,10.00,394,1,1,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
17/1/2010 9:59,11.00,395,1,1,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
17/1/2010 10:59,12.00,396,1,1,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
17/1/2010 11:59,13.00,397,1,1,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
17/1/2010 12:59,14.00,398,1,1,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
17/1/2010 13:59,15.00,399,1,1,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
17/1/2010 14:59,16.00,400,1,1,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
17/1/2010 15:59,17.00,401,1,1,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
17/1/2010 16:59,18.00,402,1,1,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
17/1/2010 17:59,19.00,403,1,1,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
17/1/2010 18:59,20.00,404,1,1,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
17/1/2010 19:59,21.00,405,1,1,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
17/1/2010 20:59,22.00,406,1,1,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
17/1/2010 21:59,23.00,407,1,1,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
17/1/2010 22:59,24.00,408,1,1,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
17/1/2010 23:59,1.00,409,1,1,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
18/1/2010 0:59,2.00,410,1,2,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
18/1/2010 1:59,3.00,411,1,2,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
18/1/2010 2:59,4.00,412,1,2,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
18/1/2010 3:59,5.00,413,1,2,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
18/1/2010 4:59,6.00,414,1,2,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
18/1/2010 5:59,7.00,415,1,2,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
18/1/2010 6:59,8.00,416,1,2,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
18/1/2010 7:59,9.00,417,1,2,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
18/1/2010 8:59,10.00,418,1,2,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
18/1/2010 9:59,11.00,419,1,2,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
18/1/2010 10:59,12.00,420,1,2,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
18/1/2010 11:59,13.00,421,1,2,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
18/1/2010 12:59,14.00,422,1,2,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
18/1/2010 13:59,15.00,423,1,2,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
18/1/2010 14:59,16.00,424,1,2,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
18/1/2010 15:59,17.00,425,1,2,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
18/1/2010 16:59,18.00,426,1,2,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
18/1/2010 17:59,19.00,427,1,2,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
18/1/2010 18:59,20.00,428,1,2,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
18/1/2010 19:59,21.00,429,1,2,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
18/1/2010 20:59,22.00,430,1,2,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
18/1/2010 21:59,23.00,431,1,2,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
18/1/2010 22:59,24.00,432,1,2,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
18/1/2010 23:59,1.00,433,1,2,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
19/1/2010 0:59,2.00,434,1,3,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
19/1/2010 1:59,3.00,435,1,3,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
19/1/2010 2:59,4.00,436,1,3,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
19/1/2010 3:59,5.00,437,1,3,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
19/1/2010 4:59,6.00,438,1,3,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
19/1/2010 5:59,7.00,439,1,3,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
19/1/2010 6:59,8.00,440,1,3,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
19/1/2010 7:59,9.00,441,1,3,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
19/1/2010 8:59,10.00,442,1,3,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
19/1/2010 9:59,11.00,443,1,3,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
19/1/2010 10:59,12.00,444,1,3,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
19/1/2010 11:59,13.00,445,1,3,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
19/1/2010 12:59,14.00,446,1,3,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
19/1/2010 13:59,15.00,447,1,3,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
19/1/2010 14:59,16.00,448,1,3,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
19/1/2010 15:59,17.00,449,1,3,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
19/1/2010 16:59,18.00,450,1,3,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
19/1/2010 17:59,19.00,451,1,3,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
19/1/2010 18:59,20.00,452,1,3,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
19/1/2010 19:59,21.00,453,1,3,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
19/1/2010 20:59,22.00,454,1,3,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
19/1/2010 21:59,23.00,455,1,3,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
19/1/2010 22:59,24.00,456,1,3,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
19/1/2010 23:59,1.00,457,1,3,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
20/1/2010 0:59,2.00,458,1,4,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
20/1/2010 1:59,3.00,459,1,4,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
